,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Johannesburg
8,Yangon
9,Abidjan
10,Guadalajara
11,Kabul
12,Yaounde
13,Kano
14,Douala
15,Ibadan
16,Antananarivo
17,Kumasi
18,Abuja
19,Asuncion
20,Santo Domingo
21,Mashhad
22,Dakar
23,Port Harcourt
24,Pyongyang
25,Sanaa
26,Kiev
27,Guatemala City
28,Surabaya
29,Ouagadougou
30,Lusaka
31,Port-au-Prince
32,Depok
33,Algiers
34,Bamako
35,Mbuji-Mayi
36,Lubumbashi
37,Accra
38,Tashkent
39,Brazzaville
40,Damascus
41,Beirut
42,Tunis
43,Mogadishu
44,Nantong
45,Esfahan
46,Phnom Penh
47,Havana
48,Aleppo
49,Conakry
50,Linyi Shandong
51,Wuhu Anhui
52,Almaty
53,Panama City
54,Lome
55,Benin City
56,Montevideo
57,Matola
58,Mosul
59,Novosibirsk
60,Tabriz
61,Muscat
62,Qinhuangdao
63,Harare
64,Jodhpur
65,Onitsha
66,N-Djamena
67,Mandalay
68,Basra
69,Taizhou Jiangsu
70,Nouakchott
71,Homs
72,Cochabamba
