,URL
0,Kinshasa
1,Lagos
2,Tianjin
3,Tehran
4,Nanjing
5,Wuhan
6,Hong Kong
7,Surat
8,Baghdad
9,Dar es Salaam
10,Khartoum
11,Johannesburg
12,Saint Petersburg
13,Yangon
14,Abidjan
15,Kabul
16,Yaounde
17,Kano
18,Douala
19,Ibadan
20,Antananarivo
21,Kumasi
22,Abuja
23,Asuncion
24,Santo Domingo
25,Mashhad
26,Dakar
27,Port Harcourt
28,Pyongyang
29,Guatemala City
30,Ouagadougou
31,Lusaka
32,Port-au-Prince
33,Algiers
34,Bamako
35,Mbuji-Mayi
36,Accra
37,Tashkent
38,Brazzaville
39,Damascus
40,Beirut
41,Tunis
42,Mogadishu
43,Esfahan
44,Phnom Penh
45,Havana
46,Aleppo
47,Taizhou Zhejiang
48,Conakry
49,Linyi Shandong
50,Almaty
51,Panama City
52,Lome
53,Benin City
