,URL
0,Shanghai
1,Sao Paulo
2,Mexico City
3,Dhaka
4,Cairo
5,Beijing
6,Mumbai
7,Osaka
8,Karachi
9,Chongqing
10,Istanbul
11,Buenos Aires
12,Kolkata
13,Kinshasa
14,Lagos
15,Tehran
16,Luanda
17,Baghdad
18,Dar es Salaam
19,Khartoum
20,Yangon
21,Abidjan
22,Kabul
23,Rome
24,Yaounde
25,Kano
26,Douala
27,Ibadan
28,Antananarivo
29,Kumasi
30,Abuja
31,Asuncion
32,Santo Domingo
33,Mashhad
34,Dakar
35,Port Harcourt
36,Pyongyang
37,Guatemala City
38,Ouagadougou
39,Lusaka
40,Port-au-Prince
41,Algiers
42,Bamako
43,Mbuji-Mayi
44,Accra
45,Tashkent
46,Brazzaville
47,Damascus
48,Beirut
49,Tunis
50,Mogadishu
51,Esfahan
52,Phnom Penh
53,Havana
54,Conakry
55,Linyi Shandong
56,Almaty
57,Panama City
58,Lome
59,Benin City
