,URL
0,Dhaka
1,Cairo
2,Beijing
3,Mumbai
4,Osaka
5,Karachi
6,Chongqing
7,Istanbul
8,Buenos Aires
9,Kolkata
10,Kinshasa
11,Lagos
12,Tehran
13,Luanda
14,Baghdad
15,Dar es Salaam
16,Khartoum
17,Yangon
18,Abidjan
19,Kabul
20,Yaounde
21,Kano
22,Douala
23,Ibadan
24,Antananarivo
25,Kumasi
26,Abuja
27,Asuncion
28,Santo Domingo
29,Mashhad
30,Dakar
31,Port Harcourt
32,Pyongyang
33,Guatemala City
34,Ouagadougou
35,Lusaka
36,Port-au-Prince
37,Algiers
38,Bamako
39,Mbuji-Mayi
40,Accra
41,Tashkent
42,Damascus
43,Beirut
44,Tunis
45,Mogadishu
46,Esfahan
47,Phnom Penh
48,Havana
49,Aleppo
50,Taizhou Zhejiang
51,Conakry
52,Linyi Shandong
53,Almaty
54,Panama City
55,Lome
56,Benin City
