,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Dar es Salaam
5,Yangon
6,Kabul
7,Rome
8,Porto Alegre
9,Kano
10,Los Angeles
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Asuncion
17,Santo Domingo
18,Campinas
19,Mashhad
20,Puebla
21,Dakar
22,Thrissur
23,Port Harcourt
24,Lanzhou
25,Milan
26,Pyongyang
27,Guatemala City
28,Surabaya
29,Ouagadougou
30,Lusaka
31,Port-au-Prince
32,Bamako
33,Mbuji-Mayi
34,Damascus
35,Tunis
36,Mogadishu
37,Esfahan
38,Phnom Penh
39,Havana
40,Aleppo
41,Taizhou Zhejiang
42,Conakry
43,Linyi Shandong
44,Vienna
45,Almaty
46,Panama City
47,Turin
