,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Kuala Lumpur
5,Hangzhou
6,Hong Kong
7,Surat
8,Dongguan
9,Suzhou
10,Foshan
11,Riyadh
12,Shenyang
13,Baghdad
14,Dar es Salaam
15,Yangon
16,Abidjan
17,Kabul
18,Yaounde
19,Kano
20,Medellin
21,Douala
22,Ibadan
23,Antananarivo
24,Kumasi
25,Abuja
26,Asuncion
27,Santo Domingo
28,Mashhad
29,Dakar
30,Pyongyang
31,Guatemala City
32,Ouagadougou
33,Lusaka
34,Port-au-Prince
35,Algiers
36,Mbuji-Mayi
37,Accra
38,Tashkent
39,Brazzaville
40,Damascus
41,Beirut
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Linyi Shandong
48,Almaty
49,Panama City
50,Lome
51,Benin City
