,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Abidjan
9,Kabul
10,Yaounde
11,Kano
12,Douala
13,Ibadan
14,Antananarivo
15,Kumasi
16,Abuja
17,Mashhad
18,Dakar
19,Port Harcourt
20,Pyongyang
21,Guatemala City
22,Ouagadougou
23,Lusaka
24,Port-au-Prince
25,Algiers
26,Bamako
27,Mbuji-Mayi
28,Accra
29,Tashkent
30,Brazzaville
31,Tunis
32,Mogadishu
33,Phnom Penh
34,Havana
35,Aleppo
36,Taizhou Zhejiang
37,Conakry
38,Linyi Shandong
39,Almaty
40,Yancheng Jiangsu
41,Panama City
42,Lome
43,Benin City
