,URL
0,Dhaka
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Yangon
8,Abidjan
9,Yaounde
10,Kano
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Asuncion
17,Santo Domingo
18,Mashhad
19,Dakar
20,Port Harcourt
21,Pyongyang
22,Guatemala City
23,Ouagadougou
24,Lusaka
25,Port-au-Prince
26,Algiers
27,Bamako
28,Mbuji-Mayi
29,Damascus
30,Beirut
31,Tunis
32,Esfahan
33,Phnom Penh
34,Havana
35,Aleppo
36,Taizhou Zhejiang
37,Conakry
38,Linyi Shandong
39,Almaty
40,Panama City
41,Lome
42,Benin City
