,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Saint Petersburg
8,Yangon
9,Abidjan
10,Chittagong
11,Kabul
12,Yaounde
13,Kano
14,Medellin
15,Douala
16,Ibadan
17,Antananarivo
18,Kumasi
19,Abuja
20,Asuncion
21,Santo Domingo
22,Mashhad
23,Dakar
24,Port Harcourt
25,Pyongyang
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Tashkent
34,Brazzaville
35,Damascus
36,Beirut
37,Tunis
38,Gujranwala
39,Esfahan
40,Phnom Penh
41,Havana
42,Hiroshima
43,Aleppo
44,Taizhou Zhejiang
45,Conakry
46,Linyi Shandong
47,Almaty
48,Panama City
49,Lome
50,Benin City
