,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,New York City
5,Kuala Lumpur
6,Hangzhou
7,Hong Kong
8,Surat
9,Dongguan
10,Suzhou
11,Foshan
12,Riyadh
13,Shenyang
14,Baghdad
15,Dar es Salaam
16,Yangon
17,Abidjan
18,Rome
19,Yaounde
20,Kano
21,Douala
22,Ibadan
23,Antananarivo
24,Kumasi
25,Abuja
26,Asuncion
27,Santo Domingo
28,Mashhad
29,Dakar
30,Port Harcourt
31,Pyongyang
32,Guatemala City
33,Ouagadougou
34,Lusaka
35,Port-au-Prince
36,Algiers
37,Bamako
38,Mbuji-Mayi
39,Accra
40,Tashkent
41,Brazzaville
42,Damascus
43,Beirut
44,Tunis
45,Mogadishu
46,Esfahan
47,Phnom Penh
48,Havana
49,Aleppo
50,Taizhou Zhejiang
51,Conakry
52,Linyi Shandong
53,Almaty
54,Panama City
55,Lome
56,Benin City
