,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Kano
9,Douala
10,Ibadan
11,Antananarivo
12,Kumasi
13,Abuja
14,Asuncion
15,Santo Domingo
16,Dakar
17,Port Harcourt
18,Pyongyang
19,Guatemala City
20,Ouagadougou
21,Lusaka
22,Port-au-Prince
23,Incheon
24,Algiers
25,Bamako
26,Mbuji-Mayi
27,Accra
28,Tashkent
29,Damascus
30,Beirut
31,Tunis
32,Baku
33,Houston
34,Amman
35,Esfahan
36,Phnom Penh
37,Havana
38,Nashik
39,Aleppo
40,Taizhou Zhejiang
41,Conakry
42,Linyi Shandong
43,Almaty
44,Panama City
45,Lome
46,Benin City
