,URL
0,Enugu
1,Lokoja
2,Zanzibar
3,Oshogbo
4,Vientiane
5,Akure
6,Sokoto
7,As-Suways
8,Bokaro Steel City
9,Wroclaw
10,Irkutsk
11,Barnaul
12,Nay Pyi Taw
13,Bulawayo
14,Khabarovsk
15,Bandar Abbas
16,Bissau
17,Zahedan
18,Vladivostok
19,Calabar
20,Tomsk
21,Mbeya
22,Samarkand
23,Beira
24,Djibouti
25,Bouake
26,Udaipur
27,Baltimore
28,Oujda
29,Kemerovo
30,Bremen
31,Kota Kinabalu
32,Gomel
33,Albuquerque
34,Meknes
35,Panipat
36,Irbid
37,Villavicencio
38,Sakarya
39,Hamhung
40,Port of Spain
41,Abeokuta
42,Gombe
43,Kikwit
44,Bournemouth
45,Arusha
46,Murcia
