,URL
0,Enugu
1,Lokoja
2,Zanzibar
3,Oshogbo
4,Malanje
5,Cotonou
6,Vientiane
7,Akure
8,Sokoto
9,As-Suways
10,Irkutsk
11,Barnaul
12,Nay Pyi Taw
13,Bulawayo
14,Khabarovsk
15,Bandar Abbas
16,Ajmer
17,Kuching
18,Bissau
19,Geneva
20,Gothenburg
21,Patiala
22,Zahedan
23,Bilaspur
24,Yaroslavl
25,Vladivostok
26,Comilla
27,Calabar
28,Mathura
29,Skopje
30,Tomsk
31,Agartala
32,Mbeya
33,Samarkand
34,Beira
35,Djibouti
36,Essen
37,Bouake
38,Kemerovo
39,Karbala
40,Hamhung
41,Port of Spain
42,Abeokuta
43,Gombe
44,Kikwit
45,Arusha
