,URL
0,Enugu
1,Lokoja
2,Zanzibar
3,Oshogbo
4,Malanje
5,Cotonou
6,Vientiane
7,Akure
8,Sokoto
9,As-Suways
10,Irkutsk
11,Barnaul
12,Nay Pyi Taw
13,Bulawayo
14,Khabarovsk
15,Bandar Abbas
16,Bissau
17,Zahedan
18,Vladivostok
19,Calabar
20,Tomsk
21,Mbeya
22,Samarkand
23,Beira
24,Djibouti
25,Bouake
26,Oujda
27,Kemerovo
28,Bremen
29,Kota Kinabalu
30,Gomel
31,Panipat
32,Irbid
33,Tucson
34,Utrecht
35,Hamhung
36,Port of Spain
37,Kerman
38,Abeokuta
39,San Juan
40,Ryazan
41,Fresno
42,Astrakhan
43,Grenoble
44,Gombe
45,Poznan
46,Kikwit
47,Cuautla Morelos
48,Kalasin
49,Atlanta
50,Penza
51,Chuxiong
52,Duisburg
53,Kandahar
54,Bournemouth
55,Khon-Kaen
56,Lipetsk
57,Murcia
