,URL
0,Enugu
1,Lokoja
2,Zanzibar
3,Oshogbo
4,Malanje
5,Vientiane
6,Akure
7,Sokoto
8,As-Suways
9,Irkutsk
10,Barnaul
11,Nay Pyi Taw
12,Bulawayo
13,Khabarovsk
14,Bandar Abbas
15,Bissau
16,Zahedan
17,Vladivostok
18,Calabar
19,Tomsk
20,Mbeya
21,Samarkand
22,Beira
23,Djibouti
24,Bouake
25,Oujda
26,Karbala
27,Hamhung
28,Port of Spain
29,Abeokuta
30,Vilnius
31,Hannover
32,Fresno
33,Astrakhan
34,Bellary
35,Pietermaritzburg
36,Rustenburg
37,Sheikhupura
38,Grenoble
39,Gombe
40,Kikwit
41,Cuautla Morelos
42,Kalasin
43,Arusha
