,URL
0,Mosul
1,Novosibirsk
2,Tabriz
3,Harare
4,Tegucigalpa
5,Onitsha
6,N-Djamena
7,Mandalay
8,San Diego
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,San Luis Potosi
19,Astana
20,Uyo
21,Mwanza
22,Omsk
23,Lilongwe
24,Nanyang Henan
25,Kigali
26,Tripoli
27,Krasnoyarsk
28,Kaduna
29,Bukavu
30,Abomey-Calavi
31,Maputo
32,Aba
33,San Salvador
34,Xinxiang
35,Shimkent
36,Bujumbura
37,Managua
38,Bishkek
39,Kermanshah
40,Hargeysa
41,Teresina
42,Bobo-Dioulasso
43,Leshan
44,Aden
45,Austin
46,Asmara
47,Sekondi Takoradi
48,Ikorodu
49,Ilorin
50,Cancun
51,Tshikapa
52,Nyala
53,Blantyre-Limbe
