,URL
0,Mosul
1,Novosibirsk
2,Tabriz
3,Muscat
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Huainan
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,Astana
20,Uyo
21,Mendoza
22,Mwanza
23,Omsk
24,Lilongwe
25,Nanyang Henan
26,Kigali
27,Tripoli
28,Krasnoyarsk
29,Kaduna
30,Bukavu
31,Abomey-Calavi
32,Maputo
33,Aba
34,Nnewi
35,San Salvador
36,Shimkent
37,Bujumbura
38,Managua
39,Bishkek
40,Kermanshah
41,Hargeysa
42,Kirkuk
43,Bobo-Dioulasso
44,Yueyang
45,Aden
46,Asmara
47,Sekondi Takoradi
48,Ikorodu
49,Ilorin
50,Tshikapa
51,Nyala
52,Xintai
53,Blantyre-Limbe
