,URL
0,Mosul
1,Novosibirsk
2,Tabriz
3,Muscat
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Kaduna
28,Bukavu
29,Abomey-Calavi
30,Maputo
31,Nnewi
32,San Salvador
33,Shimkent
34,Cuernavaca
35,Bujumbura
36,Managua
37,Bishkek
38,Siliguri
39,Ma'anshan
40,Kermanshah
41,Hargeysa
42,Kirkuk
43,Bobo-Dioulasso
44,Aden
45,Asmara
46,Sekondi Takoradi
47,Ikorodu
48,Ilorin
49,Tshikapa
50,Nyala
51,Blantyre-Limbe
