,URL
0,Damascus
1,Beirut
2,Tunis
3,Mogadishu
4,Esfahan
5,Phnom Penh
6,Havana
7,Aleppo
8,Taizhou Zhejiang
9,Conakry
10,Linyi Shandong
11,Vienna
12,Almaty
13,Panama City
14,Lome
15,Benin City
16,Montevideo
17,Mosul
18,Glasgow
19,Novosibirsk
20,Tabriz
21,Muscat
22,Harare
23,Tegucigalpa
24,Onitsha
25,N-Djamena
26,Mandalay
27,Asansol
28,Kota
29,San Diego
30,Kharkiv
31,Allahabad
32,Gwalior
33,Ottawa
34,Zurich
35,Joao Pessoa
36,Taizhou Jiangsu
37,Nouakchott
38,Homs
39,Cochabamba
40,Niamey
41,Kisangani
42,Pointe-Noire
43,Freetown
44,Astana
45,Uyo
