,URL
0,Damascus
1,Beirut
2,Tunis
3,Mogadishu
4,Daegu
5,Naples
6,Esfahan
7,Phnom Penh
8,Havana
9,Nashik
10,Aleppo
11,Taizhou Zhejiang
12,Conakry
13,Linyi Shandong
14,Almaty
15,Panama City
16,Lome
17,Benin City
18,Montevideo
19,Lyon
20,Mosul
21,Novosibirsk
22,Tabriz
23,Harare
24,Tegucigalpa
25,Onitsha
26,N-Djamena
27,Mandalay
28,Basra
29,Taizhou Jiangsu
30,Nouakchott
31,Homs
32,Adelaide
33,Cochabamba
34,Niamey
35,Kisangani
36,Pointe-Noire
37,Freetown
38,Astana
39,Uyo
