,URL
0,Enugu
1,Lokoja
2,Zanzibar
3,Oshogbo
4,Malanje
5,Cotonou
6,Vientiane
7,Akure
8,Sokoto
9,As-Suways
10,Irkutsk
11,Barnaul
12,Nay Pyi Taw
13,Bulawayo
14,Khabarovsk
15,Bandar Abbas
16,Bissau
17,Zahedan
18,Vladivostok
19,Calabar
20,Tomsk
21,Mbeya
22,Samarkand
23,Beira
24,Djibouti
25,Essen
26,Dresden
27,Bouake
28,Udaipur
29,Vellore
30,Thoothukkudi
31,Bloemfontein
32,Udon Thani
33,Jalgaon
34,Zaoyang
35,Yiyang Hunan
36,Baltimore
37,Kitchener
38,Poza Rica de Hidalgo
39,Oujda
40,Orenburg
41,Kemerovo
42,Karbala
43,Hamhung
44,Port of Spain
45,Abeokuta
46,Gombe
47,Kikwit
48,Arusha
