,URL
0,Thessaloniki
1,Enugu
2,Cagayan de Oro City
3,Lokoja
4,Zanzibar
5,Oshogbo
6,Malanje
7,Cotonou
8,Vientiane
9,Akure
10,Sokoto
11,As-Suways
12,Irkutsk
13,Barnaul
14,Nay Pyi Taw
15,Bulawayo
16,Khabarovsk
17,Bandar Abbas
18,Bissau
19,Zahedan
20,Vladivostok
21,Calabar
22,Tomsk
23,Mbeya
24,Samarkand
25,Kagoshima
26,Beira
27,Djibouti
28,Bouake
29,Kemerovo
30,Karbala
31,Hamhung
32,Port of Spain
33,Abeokuta
34,Gombe
35,Kikwit
36,Arusha
