,URL
0,Damascus
1,Beirut
2,Tunis
3,Tangerang
4,Mogadishu
5,Baku
6,Medan
7,Sendai
8,Houston
9,Manaus
10,Barranquilla
11,Maracaibo
12,Gujranwala
13,Rawalpindi
14,Peshawar
15,Agra
16,Baotou
17,Vadodara
18,Kannur
19,Liuzhou
20,Visakhapatnam
21,Xuzhou
22,Daegu
23,Naples
24,Amman
25,Tijuana
26,Esfahan
27,Phnom Penh
28,Havana
29,Nashik
30,Vijayawada
31,Brussels
32,Hiroshima
33,Perth
34,Multan
35,Minsk
36,Baoding
37,Aleppo
38,Taizhou Zhejiang
39,Conakry
40,Linyi Shandong
41,Vienna
42,Kollam
43,Valencia
44,Rajkot
45,Haikou
46,Almaty
47,Yancheng Jiangsu
48,Rabat
49,West Yorkshire
50,Quito
51,Panama City
52,Hyderabad
53,Ludhiana
54,La Paz
55,Lome
56,Davao City
57,Turin
58,Bucharest
59,Adana
60,Warsaw
61,Hamburg
62,Benin City
63,Budapest
64,Madurai
65,Montevideo
66,Quanzhou
67,Palembang
68,Santa Cruz
69,Gaziantep
70,Sharjah
71,Phoenix
72,Lyon
73,Meerut
74,Jiangmen
75,Can Tho
76,Raipur
77,Mosul
78,Glasgow
79,Novosibirsk
80,Stockholm
81,Auckland
82,Jamshedpur
83,Tabriz
84,Yinchuan
85,Jilin
86,Srinagar
87,Batam
88,Ulaanbaatar
89,Marseille
90,Makassar
91,Aurangabad
92,Muscat
93,Philadelphia
94,Qiqihaer
95,Xining
96,San Antonio
97,Calgary
98,Daejon
99,Monrovia
100,Tiruppur
101,Munich
102,Harare
103,Ciudad Juarez
104,Kananga
105,Gwangju
106,Suqian
107,Yekaterinburg
108,Abu Dhabi
109,Jodhpur
110,Edmonton
111,Tegucigalpa
112,Onitsha
113,N-Djamena
114,Ranchi
115,Kathmandu
116,Jabalpur
117,Mandalay
118,Asansol
119,Kota
120,San Diego
121,Kharkiv
122,San Jose
123,Allahabad
124,Gwalior
125,Ottawa
126,Zurich
127,Belgrade
128,Amritsar
129,Joao Pessoa
130,Basra
131,Taizhou Jiangsu
132,Nouakchott
133,Queretaro
134,Taian Shandong
135,Homs
136,Copenhagen
137,Konya
138,Dhanbad
139,Dallas
140,Ganzhou
141,Adelaide
142,Hai Phong
143,Mombasa
144,Cochabamba
145,Niamey
146,Jiaxing
147,Helsinki
148,Porto
149,Zhanjiang
150,Kisangani
151,Prague
152,Dongying
153,Mianyang Sichuan
154,Nanchong
155,Fushun Liaoning
156,Antalya
157,Bareilly
158,Kazan
159,Ad-Dammam
160,Port Elizabeth
161,Ahvaz
162,Florianopolis
163,Nizhniy Novgorod
164,Pointe-Noire
165,Dublin
166,Maoming
167,Freetown
168,San Luis Potosi
169,Mysore
170,Chelyabinsk
171,Moradabad
172,Barquisimeto
173,Durg-Bhilainagar
174,Suzhou
175,Maracay
176,Astana
177,Ruian
178,Uyo
179,Zhenjiang Jiangsu
180,Baoji
181,Bhubaneswar
182,Pingdingshan Henan
