,URL
0,Mosul
1,Novosibirsk
2,Tabriz
3,Muscat
4,Harare
5,Anyang
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,Astana
20,Uyo
21,Mwanza
22,Omsk
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Kaduna
28,Bukavu
29,Abomey-Calavi
30,Maputo
31,Aba
32,Nnewi
33,San Salvador
34,Shimkent
35,Bujumbura
36,Managua
37,Bishkek
38,Kermanshah
39,Hargeysa
40,Kirkuk
41,Bobo-Dioulasso
42,Aden
43,Denpasar
44,Asmara
45,Padang
46,Sekondi Takoradi
47,Ikorodu
48,Ilorin
49,Tshikapa
50,Nyala
51,Blantyre-Limbe
