,URL
0,Mosul
1,Novosibirsk
2,Tabriz
3,Muscat
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Nanyang Henan
23,Tripoli
24,Krasnoyarsk
25,Kaduna
26,Bukavu
27,Abomey-Calavi
28,Maputo
29,Aba
30,Nnewi
31,San Salvador
32,Shimkent
33,Bujumbura
34,Managua
35,Bishkek
36,Kermanshah
37,Hargeysa
38,Kirkuk
39,Bobo-Dioulasso
40,Aden
41,Asmara
42,Sekondi Takoradi
43,Ikorodu
44,Ilorin
45,Tshikapa
46,Nyala
47,Blantyre-Limbe
