city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Tokyo,66,PM2.5,7,1,21,50,560,66,4,39,0,241
Delhi,196,PM2.5,5,5,158,293,2466,60,21,52,5,0
Shanghai,92,PM2.5,3,3,34,80,850,42,0,0,0,0
Sao Paulo,95,PM2.5,78,0,33,97,224,57,0,0,3,0
Mexico City,60,PM2.5,21,1,15,29,640,29,0,0,0,0
