city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Albuquerque,74,PM2.5,5,0,25,78,504,24,4,23,0,0
Gaozhou,77,PM2.5,57,5,21,44,536,5,0,0,0,0
Feicheng,76,PM2.5,9,1,23,57,448,29,1,24,0,0
Meknes,29,O3,30,1,4,5,117,2,0,0,0,0
Panipat,187,PM2.5,20,9,117,179,1398,32,11,24,8,0
Kahramanmaras,91,PM2.5,9,16,29,84,1231,67,0,0,0,0
Irbid,78,PM2.5,26,1,29,83,389,8,6,13,1,0
Arak,157,PM2.5,29,6,67,100,583,9,4,16,2,0
Tepic,28,PM2.5,16,0,7,9,294,10,0,0,0,0
Chiang Rai,106,PM2.5,22,1,39,57,460,26,0,0,0,0
Guangyuan,118,PM2.5,17,7,44,65,1130,21,0,0,0,0
Leicester,35,PM2.5,27,0,8,17,132,13,1,4,0,0
Tongchuan,121,PM2.5,15,13,48,110,1392,45,0,0,0,0
Khamis Mushayt,97,PM2.5,49,3,30,84,113,17,0,0,0,0
Tucson,42,PM2.5,28,1,12,35,159,15,0,0,0,0
Imus,93,PM2.5,27,3,28,40,265,22,0,0,0,0
Villavicencio,81,PM2.5,4,1,30,35,293,9,0,0,0,0
Sakarya,159,PM2.5,8,19,87,134,2155,35,0,0,0,0
Shouguang,125,PM2.5,25,9,38,133,1200,35,0,0,0,0
Utrecht,43,PM2.5,10,0,9,16,212,22,3,0,0,0
Rajahmundry,153,PM2.5,37,4,54,83,559,16,2,9,2,0
Larkana,180,PM2.5,58,9,104,157,541,2,0,0,0,0
Basilan City,23,O3,26,0,3,4,86,0,0,0,0,0
Valledupar,51,PM2.5,15,0,12,18,118,8,0,0,0,0
Chaoyang,81,PM2.5,32,5,23,36,414,8,0,0,0,0
Sukkur,174,PM2.5,56,9,96,144,528,3,0,0,0,0
Rayong,93,PM2.5,44,1,31,59,516,44,0,0,0,0
Kerman,140,PM2.5,7,0,54,67,1440,17,10,26,0,72
Abeokuta,140,PM2.5,7,0,54,67,1440,17,10,26,0,72
Mekele,41,PM2.5,37,0,9,25,141,0,0,0,0,0
Yongkang,103,PM2.5,44,2,35,98,250,41,2,12,0,0
Edinburgh,33,O3,21,1,1,3,142,11,2,12,0,0
Haining,51,PM2.5,16,0,12,32,425,15,2,16,0,0
San Juan,24,PM2.5,28,0,5,11,100,0,0,0,0,0
Ryazan,56,PM2.5,24,3,15,23,151,24,0,0,0,0
Vilnius,95,PM2.5,4,3,36,46,180,28,0,18,0,0
Taishan,65,PM2.5,39,1,19,34,84,38,3,7,0,0
Calamba,35,PM2.5,16,2,8,12,184,9,0,0,0,0
Mesa,34,O3,36,0,6,25,204,19,0,0,0,0
Hannover,54,PM2.5,4,1,15,20,102,9,3,6,0,0
Fresno,162,PM2.5,1,0,88,106,1552,46,36,64,0,78
Chuzhou,124,PM2.5,61,5,45,126,391,13,0,0,0,0
Pingdu,73,PM2.5,3,0,24,44,569,38,19,49,0,0
Qingzhou,136,PM2.5,69,4,49,77,328,35,2,14,0,0
Longkou,86,PM2.5,29,4,33,90,553,14,0,0,0,0
Naberezhnye Tchelny,44,PM2.5,13,1,12,19,141,25,0,0,0,0
Astrakhan,53,PM2.5,23,1,14,16,129,15,0,0,0,0
Santa Marta,49,PM2.5,20,0,10,18,90,6,0,0,0,0
Ambon,17,PM2.5,14,0,4,6,89,0,0,0,0,0
Bellary,133,PM2.5,41,5,56,80,645,19,8,30,0,0
Pietermaritzburg,54,PM2.5,8,2,14,26,145,36,0,0,0,0
Rustenburg,35,PM2.5,12,2,10,11,496,5,10,13,0,0
Heyuan,73,PM2.5,16,2,20,83,249,43,4,17,0,0
Yanshi,73,PM2.5,17,1,25,35,863,32,0,0,0,0
Al-Raqqa,108,PM2.5,18,76,39,80,225,39,0,0,0,0
Surakarta,85,PM2.5,16,0,25,37,196,21,0,0,0,0
Dali,45,PM2.5,12,2,12,27,300,13,5,17,0,0
Sheikhupura,202,PM2.5,43,5,162,222,812,25,2,27,1,0
Changning,34,O3,35,0,1,1,119,0,0,0,0,0
Grenoble,61,PM2.5,1,0,22,24,220,20,5,2,0,0
Puerto Vallarta,22,O3,19,0,4,6,157,3,0,0,0,0
Balashikha,75,PM2.5,9,1,24,43,281,27,14,0,0,0
Angeles City,46,PM2.5,22,1,16,21,136,11,0,0,0,0
Hosur,151,PM2.5,9,2,59,151,705,31,6,28,1,0
Poznan,109,PM2.5,7,8,34,46,407,25,0,10,0,0
Gongyi,76,PM2.5,3,0,24,46,575,41,19,50,0,0
Van,76,PM2.5,28,10,23,30,572,25,0,0,0,0
Gaoyou,132,PM2.5,62,5,41,130,581,16,0,0,0,0
Shizuishan,82,PM2.5,31,13,28,71,701,10,0,0,0,0
Ar-Rusayfah,154,PM2.5,20,59,62,145,160,43,0,0,0,0
Vale do Aco,30,PM2.5,19,1,5,7,119,2,0,0,0,0
Cuautla Morelos,76,PM2.5,17,2,24,34,1470,33,0,0,0,0
Sacramento,92,PM2.5,22,0,28,55,519,34,4,28,0,0
Kalasin,75,PM2.5,44,2,24,77,381,13,0,0,0,0
Shangyu,66,PM2.5,11,1,17,35,534,21,2,23,0,0
Atlanta,42,PM2.5,19,2,8,25,386,21,6,12,0,0
Al-Mahallah al-Kubra,106,PM2.5,26,25,35,118,266,46,0,0,0,0
Loum,74,PM2.5,4,1,23,39,499,39,11,39,0,0
Laixi,18,PM2.5,20,0,4,7,127,7,0,0,0,0
Kakinada,145,PM2.5,36,5,47,80,569,8,2,10,2,0
Rupganj,172,PM2.5,43,10,93,93,574,6,0,11,0,0
Penza,76,PM2.5,23,2,23,29,132,26,0,0,0,0
Utsunomiya,73,PM2.5,37,0,23,45,201,33,1,7,0,60
Porto Velho,45,PM2.5,6,1,11,16,172,2,0,0,0,0
Davanagere,106,PM2.5,22,2,41,91,485,10,8,28,0,0
Qianjiang,118,PM2.5,48,17,43,80,590,19,0,0,0,0
Chuxiong,44,PM2.5,35,3,9,20,437,2,0,0,0,0
Songyuan,65,PM2.5,46,5,16,34,293,5,0,0,0,0
Duisburg,72,PM2.5,3,1,23,23,577,12,5,0,0,0
Nakhon Pathom,103,PM2.5,58,1,26,57,470,39,0,0,0,0
Muzaffarpur,266,PM2.5,31,1,182,278,1444,24,2,12,3,0
Mataram,36,PM2.5,25,0,8,12,161,2,0,0,0,0
Changge,126,PM2.5,46,8,48,135,750,17,0,0,0,0
Kirov,55,PM2.5,25,1,14,34,122,36,0,0,0,0
Kuantan,138,PM2.5,29,0,53,68,124,7,0,0,0,0
Ziyang,128,PM2.5,12,3,46,84,650,26,0,0,0,0
Xingning,68,PM2.5,50,3,18,41,454,7,0,0,0,0
Kandahar,71,PM2.5,3,1,21,30,454,24,9,37,0,0
Nurenberg,67,PM2.5,1,2,20,25,256,11,8,0,0,0
London CA,18,O3,25,1,1,2,198,2,12,18,0,0
Bournemouth,35,PM2.5,25,1,8,11,124,2,0,2,0,0
Jinjiang,35,PM2.5,31,2,8,22,182,7,3,12,0,0
Khon-Kaen,88,PM2.5,42,1,28,62,443,16,0,0,0,0
Cheboksary,58,PM2.5,27,1,15,25,128,20,0,0,0,0
Matsuyama,63,PM2.5,40,2,17,31,294,41,3,10,0,60
Tanta,66,PM2.5,26,5,14,24,156,8,0,0,0,0
Shuangyashan,63,PM2.5,31,2,14,28,268,6,0,0,0,0
Lipetsk,109,PM2.5,20,6,39,47,190,22,0,0,0,0
Changyi,34,O3,60,8,3,24,305,11,0,0,0,0
Murcia,23,PM2.5,2,2,4,22,436,9,10,18,0,0
Malatya,95,PM2.5,20,6,34,89,354,27,0,0,0,0
Guang-an,29,PM2.5,20,2,5,15,71,3,0,0,0,0
Tirana,29,O3,34,0,3,3,123,2,0,0,0,0
Surat Thani,69,PM2.5,24,5,23,23,440,17,0,0,0,0
Kansas City,55,PM2.5,0,1,12,53,730,32,62,89,0,0
Ubon Ratchathani,87,PM2.5,44,4,30,78,270,24,0,0,0,0
Jianyang,122,PM2.5,18,3,41,86,684,22,0,0,0,0
