city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Lanzhou,99,PM2.5,4,9,38,143,1699,60,0,0,0,0
Kanpur,163,PM2.5,3,3,104,288,2060,52,67,97,654,0
Athens,69,PM2.5,18,1,20,42,548,39,0,0,2,0
Milan,67,PM2.5,12,1,19,32,650,39,0,12,2,0
Indore,164,PM2.5,26,7,95,161,1122,45,7,27,2,0
Guayaquil,43,PM2.5,41,3,12,20,135,2,0,0,0,0
Izmir,43,PM2.5,4,3,47,82,812,68,0,0,0,0
Kiev,71,PM2.5,10,2,24,35,257,49,0,0,0,0
Surabaya,101,PM2.5,5,8,27,39,1166,28,0,0,0,0
Lisbon,67,PM2.5,33,1,20,44,162,24,0,0,0,0
Caracas,38,PM2.5,25,9,11,16,173,7,0,0,0,0
Zhongshan,77,PM2.5,20,2,25,64,62,34,8,13,0,0
Nagpur,155,PM2.5,26,5,68,143,1556,37,6,31,0,0
Shizuoka,52,PM2.5,35,1,13,30,223,28,0,2,0,49
Dubai,144,PM2.5,19,4,43,79,278,68,0,0,0,0
Coimbatore,121,PM2.5,0,5,47,93,1175,40,0,33,0,0
Depok,68,PM2.5,2,2,21,43,1830,22,0,0,0,0
Handan,112,PM2.5,3,3,44,74,1047,37,0,0,0,0
Incheon,45,O3,43,3,13,23,442,11,0,0,0,0
Cali,53,PM2.5,19,0,13,22,117,31,0,0,0,0
Huaian,122,PM2.5,4,6,42,86,437,48,0,0,0,0
Manchester,21,PM2.5,20,0,6,17,306,13,7,19,0,0
Goiania,58,PM2.5,45,0,16,25,151,31,0,0,0,0
Weifang,94,PM2.5,2,7,33,114,1047,41,0,0,0,0
Taibei,94,PM2.5,2,7,33,114,1047,41,0,0,0,0
Thiruvananthapuram,73,PM2.5,7,4,19,68,764,26,1,9,2,0
Zibo,28,PM2.5,25,0,8,31,201,21,1,5,0,0
Chicago,71,PM2.5,2,2,28,73,445,45,1,0,0,0
Sapporo,57,PM2.5,32,0,14,27,586,35,5,12,0,31
Pretoria,61,PM2.5,47,28,16,36,1105,53,6,9,0,0
Shaoxing,78,PM2.5,2,2,26,97,613,28,0,0,0,0
Birmingham,48,PM2.5,18,3,10,20,273,33,13,37,0,0
Yantai,81,PM2.5,15,4,27,52,539,24,0,0,0,0
Bandung,94,PM2.5,1,0,32,98,3204,46,0,0,0,0
Vancouver,37,PM2.5,21,0,8,24,130,16,1,7,0,0
Huizhou,65,PM2.5,29,4,19,54,463,10,0,0,0,0
Toluca de Lerdo,36,PM2.5,29,2,9,28,360,17,0,0,0,0
Patna,191,PM2.5,35,8,129,191,1637,96,48,112,3,0
Luoyang,154,PM2.5,4,7,68,177,775,52,0,0,0,0
Bhopal,170,PM2.5,10,8,101,260,3610,62,11,52,0,0
San Juan,17,O3,28,0,1,18,76,0,0,0,0,0
Brisbane,42,PM2.5,11,1,11,46,64,23,0,0,0,0
Beirut,42,PM2.5,11,1,11,46,64,23,0,0,0,0
Tangerang,72,PM2.5,7,2,23,46,1069,25,0,0,0,0
Baku,44,PM2.5,27,1,10,15,152,8,0,0,0,0
Medan,122,PM2.5,3,1,48,87,1124,42,0,0,0,0
Belem,53,PM2.5,27,0,13,23,105,19,0,0,0,0
Sendai,41,PM2.5,32,0,10,24,200,41,1,7,0,70
Houston,108,PM10,2,0,29,191,725,43,124,135,0,0
Manaus,59,PM2.5,27,1,15,29,161,14,0,0,0,0
Barranquilla,29,PM2.5,32,0,7,11,137,2,0,0,0,0
Maracaibo,43,PM2.5,33,8,11,19,197,7,0,0,0,0
Gujranwala,177,PM2.5,19,10,117,181,1161,29,8,55,1,0
Rawalpindi,159,PM2.5,2,8,75,113,2454,70,0,0,0,0
Peshawar,162,PM2.5,7,2,72,106,2353,57,0,0,0,0
Taoyuan,61,PM2.5,38,2,16,30,174,6,2,10,0,0
Agra,155,PM2.5,3,12,78,230,3904,46,43,89,2,0
Hohhot,153,PM2.5,4,9,61,144,1500,51,0,0,0,0
Baotou,102,PM2.5,3,6,32,148,1822,40,0,0,0,0
Vadodara,127,PM2.5,10,1,50,69,1744,33,11,53,4,0
Kannur,120,PM2.5,10,1,44,92,897,30,7,22,0,0
Liuzhou,22,PM2.5,22,1,6,12,194,11,4,15,0,0
Visakhapatnam,57,PM2.5,12,6,16,37,437,8,2,10,1,0
Xuzhou,92,PM2.5,20,2,32,68,212,23,1,10,0,0
Daegu,51,PM2.5,39,2,7,12,332,10,0,3,0,0
Naples,76,PM2.5,5,1,23,43,505,48,0,0,1,0
Amman,63,PM10,40,2,19,89,255,21,11,31,1,0
Tijuana,99,PM2.5,5,3,39,47,467,42,15,49,0,0
Nashik,128,PM2.5,17,1,48,81,646,47,1,15,1,0
Grande Vitoria,23,PM2.5,21,1,6,12,227,12,7,17,1,0
Vijayawada,67,PM2.5,6,5,13,52,561,40,3,9,0,0
Brussels,76,PM2.5,3,1,22,38,515,19,56,5,1,0
Mecca,83,PM2.5,3,50,29,96,142,55,0,0,0,0
Hiroshima,31,O3,35,0,6,6,312,6,3,9,0,20
Perth,41,PM2.5,13,2,9,27,71,19,0,0,0,0
Multan,153,PM2.5,23,15,60,98,446,14,0,0,0,0
Yangzhou,148,PM2.5,1,5,60,146,747,54,0,0,0,0
Minsk,31,PM2.5,15,1,8,11,182,9,0,0,0,0
Bursa,174,PM2.5,1,7,83,131,2192,52,0,0,0,0
Baoding,54,PM2.5,13,0,14,27,280,32,19,44,0,0
Putian,22,O3,24,0,4,8,76,0,0,0,0,0
Taizhou Zhejiang,22,O3,24,0,4,8,76,0,0,0,0,0
Vienna,63,PM2.5,15,0,17,28,225,24,1,11,0,0
Kollam,115,PM2.5,5,1,35,75,864,29,6,62,1,0
Valencia,63,PM2.5,31,1,14,20,220,19,3,8,0,0
Rajkot,120,PM2.5,28,1,45,81,351,20,0,0,0,0
Haikou,46,PM2.5,39,2,11,25,417,4,0,0,0,0
Almaty,46,PM2.5,39,2,11,25,417,4,0,0,0,0
Baixada Santista,96,PM10,46,4,29,175,263,51,0,0,1,0
Yancheng Jiangsu,99,PM2.5,23,2,31,79,385,32,2,21,0,0
Daqing,52,PM2.5,29,1,11,19,241,3,0,0,0,0
Rabat,34,O3,39,1,6,9,116,2,0,0,0,0
West Yorkshire,68,PM2.5,20,1,20,23,335,28,8,22,0,0
Semarang,102,PM2.5,20,1,42,74,601,45,0,0,0,0
Quito,27,PM2.5,28,0,6,9,234,6,0,0,0,0
Panama City,27,PM2.5,28,0,6,9,234,6,0,0,0,0
Hyderabad,152,PM2.5,6,3,74,189,1040,44,15,34,4,0
Ludhiana,217,PM10,7,3,139,452,2751,59,97,188,2,0
La Paz,29,O3,35,0,5,10,124,3,0,0,0,0
Lianyungang,77,PM2.5,15,12,23,66,443,51,0,0,0,0
Davao City,68,PM2.5,19,1,17,32,120,6,0,0,0,0
Leon de los Aldamas,24,PM2.5,14,1,6,14,161,4,0,0,0,0
Zhuhai,57,PM2.5,1,0,15,24,414,20,3,18,0,90
Turin,63,PM2.5,20,2,20,48,431,51,19,6,1,0
Bucharest,90,PM2.5,12,3,26,26,220,25,13,0,1,0
Adana,128,PM2.5,38,6,48,139,672,47,0,0,0,0
Warsaw,75,PM2.5,8,0,25,35,547,29,0,55,1,0
Hamburg,61,PM2.5,22,2,18,23,205,26,12,11,0,0
Datong,38,PM2.5,23,1,9,19,267,7,2,12,0,0
Budapest,81,PM2.5,18,2,25,46,216,30,0,11,0,0
Madurai,81,PM2.5,18,2,25,46,216,30,0,11,0,0
Quanzhou,91,PM2.5,28,3,30,58,437,14,1,7,0,0
Palembang,95,PM2.5,8,1,34,52,432,34,0,0,0,0
Santa Cruz,39,PM2.5,9,1,10,34,643,27,26,40,0,90
Matola,39,PM2.5,9,1,10,34,643,27,26,40,0,90
Gaziantep,82,PM2.5,19,6,23,53,854,62,0,0,0,0
Sharjah,106,PM2.5,19,5,34,66,278,72,0,0,0,0
Phoenix,67,PM10,3,1,20,111,771,46,58,0,0,0
Lyon,72,PM2.5,10,1,25,33,178,23,11,2,1,0
Meerut,441,PM10,16,7,223,536,2135,76,64,113,1,0
Jiangmen,77,PM2.5,18,3,24,61,446,24,0,0,0,0
Can Tho,90,PM2.5,24,2,33,33,364,11,0,0,0,0
Raipur,143,PM2.5,13,13,53,147,1349,21,7,24,0,0
Varanasi,174,PM2.5,2,5,145,285,1679,43,10,78,0,0
Xiangyang,116,PM2.5,28,7,44,99,565,15,0,0,0,0
Glasgow,43,PM2.5,28,1,10,18,162,24,9,24,0,0
Shiraz,39,PM2.5,18,0,6,17,268,24,19,37,0,0
La Laguna,15,PM2.5,16,0,4,6,95,7,0,0,0,0
Cixi,114,PM2.5,2,4,44,93,1008,35,0,0,0,0
Stockholm,60,PM2.5,20,0,17,32,472,38,0,0,0,0
Anshan,24,NO2,8,2,4,15,550,26,77,4,0,0
Auckland,45,PM2.5,16,1,10,31,59,9,0,0,0,0
Jamshedpur,165,PM2.5,10,18,91,105,1014,25,6,82,3,0
Yinchuan,113,PM2.5,2,6,46,114,1188,51,0,0,0,0
Jilin,47,PM2.5,28,4,13,27,446,8,0,0,0,0
Srinagar,117,PM2.5,53,4,38,54,488,5,0,0,0,0
Batam,49,PM2.5,24,6,12,13,383,23,0,0,0,0
Ulaanbaatar,381,PM2.5,18,22,429,429,210,22,0,0,0,0
Marseille,68,PM2.5,21,1,21,49,277,26,33,23,1,0
Makassar,51,PM2.5,24,1,11,16,363,5,0,0,0,0
Yichang,96,PM2.5,6,2,36,111,629,24,0,0,0,0
Aurangabad,123,PM2.5,12,11,50,60,764,9,2,5,5,0
Muscat,123,PM2.5,12,11,50,60,764,9,2,5,5,0
Qinhuangdao,144,PM2.5,11,3,57,107,589,18,18,33,2,0
Philadelphia,52,PM2.5,21,1,10,46,361,22,4,12,0,0
Cordoba,17,PM2.5,16,0,4,6,89,0,0,0,0,0
Qiqihaer,27,PM2.5,28,7,7,19,216,3,0,0,0,0
Xining,16,PM2.5,21,0,4,6,133,0,0,0,0,0
Karaj,18,O3,17,0,5,9,221,13,11,25,0,0
San Antonio,53,PM2.5,1,1,15,47,800,23,91,105,0,0
Calgary,34,NO2,13,0,8,23,438,36,10,28,0,0
Hengyang,99,PM2.5,4,6,38,79,689,33,0,0,0,0
Daejon,35,O3,40,0,5,16,117,16,1,2,0,0
Monrovia,38,NO2,3,1,8,28,606,40,40,70,0,120
Tiruppur,83,PM2.5,1,4,31,46,1077,17,1,33,0,0
Rosario,54,PM2.5,30,1,14,28,79,10,0,0,0,0
Munich,43,PM2.5,14,1,10,17,206,6,21,0,0,0
Ciudad Juarez,43,PM2.5,54,5,10,16,202,12,0,0,0,0
Anyang,43,PM2.5,54,5,10,16,202,12,0,0,0,0
Kananga,44,PM2.5,21,1,11,35,83,16,0,0,0,0
Gwangju,30,O3,26,3,4,10,439,21,0,0,0,0
Suqian,120,PM2.5,12,3,44,81,429,25,0,0,0,0
Medina,134,PM10,37,2,38,246,119,21,0,0,0,0
Yekaterinburg,51,PM2.5,28,1,11,24,126,37,0,0,0,0
Abu Dhabi,88,PM2.5,35,2,29,61,146,51,0,0,0,0
Jodhpur,170,PM2.5,6,5,104,234,2786,16,6,6,3,0
Grande Sao Luis,34,PM2.5,37,1,9,14,92,1,0,0,0,0
Edmonton,53,PM2.5,7,0,17,25,595,27,5,18,0,1
Natal,70,PM2.5,24,0,24,41,90,13,0,0,0,0
Ranchi,158,PM2.5,7,10,76,77,253,34,0,90,0,0
Kathmandu,158,PM2.5,7,10,76,77,253,34,0,90,0,0
Jabalpur,346,PM10,19,9,220,517,7596,58,155,213,0,0
Zhangjiakou,102,PM2.5,14,4,33,60,689,17,0,0,0,0
Huainan,41,PM2.5,17,0,11,20,220,41,11,25,0,0
Asansol,153,PM2.5,23,4,64,130,1236,38,16,90,9,0
Chaozhou,143,PM2.5,23,2,56,94,284,21,2,11,0,0
Kota,180,PM2.5,3,5,133,199,792,34,8,29,3,0
San Diego,51,PM2.5,3,4,14,53,453,41,13,45,0,0
Kharkiv,71,PM2.5,19,2,24,35,194,30,0,0,0,0
San Jose,65,PM2.5,15,1,20,38,787,23,31,47,0,90
Chon Buri,94,PM2.5,11,4,30,71,625,31,0,0,0,0
Allahabad,155,PM2.5,2,6,68,176,1841,61,15,64,0,0
Gwalior,170,PM2.5,4,18,136,136,2876,6,23,22,0,0
Ottawa,35,PM2.5,26,0,8,21,147,14,0,0,0,0
Zurich,41,PM2.5,14,0,10,14,148,4,4,2,0,0
Belgrade,60,PM2.5,10,8,17,23,327,13,0,0,0,0
Amritsar,165,PM2.5,9,7,92,226,463,33,8,55,1,0
Joao Pessoa,60,PM2.5,30,1,18,30,131,2,0,0,0,0
Yiwu,43,PM2.5,17,0,11,36,228,28,10,24,0,0
Queretaro,54,PM2.5,17,6,16,30,1069,7,0,0,0,0
Taian Shandong,86,PM2.5,32,2,26,88,324,28,5,10,0,0
Copenhagen,57,PM10,16,0,13,70,270,27,77,21,0,0
Konya,179,PM2.5,3,17,76,115,1066,44,0,0,0,0
Bucaramanga,35,PM2.5,33,0,8,12,179,2,0,0,0,0
Dhanbad,159,PM2.5,8,5,77,77,35,23,0,89,0,0
Weihai,54,PM2.5,21,4,12,46,352,14,0,0,0,0
Dallas,61,PM2.5,12,1,16,60,401,39,29,33,0,0
Ganzhou,66,PM2.5,28,3,21,72,703,11,0,0,0,0
Adelaide,66,PM2.5,28,3,21,72,703,11,0,0,0,0
Hai Phong,79,PM2.5,27,7,24,31,317,10,0,0,0,0
Mombasa,40,PM2.5,20,1,8,14,97,3,0,0,0,0
Taizhong,86,PM2.5,7,2,35,58,320,41,1,14,0,0
Maceio,58,PM2.5,22,0,16,51,79,9,0,0,0,0
Suweon,39,O3,48,2,6,17,475,17,0,0,0,0
Samut Prakan,151,PM2.5,5,1,56,66,532,31,0,0,0,0
Joinville,60,PM2.5,61,1,17,28,128,8,0,0,0,0
Jiaxing,87,PM2.5,2,4,30,82,877,41,0,0,0,0
Kaifeng,122,PM2.5,5,3,45,115,422,36,0,0,0,0
Helsinki,57,PM2.5,17,1,15,39,194,38,0,0,0,0
Porto,72,PM2.5,24,1,22,60,163,23,0,0,0,0
Zhanjiang,91,PM2.5,33,5,28,55,543,12,0,0,0,0
Zunyi,83,PM2.5,9,7,30,49,625,17,0,0,0,0
Rizhao,122,PM2.5,2,4,46,129,957,37,0,0,0,0
Prague,85,PM2.5,13,1,34,48,174,43,10,22,0,0
Dongying,80,PM2.5,5,8,31,65,835,30,0,0,0,0
Qom,49,PM2.5,35,1,10,35,340,16,10,21,0,0
Mianyang Sichuan,49,PM2.5,35,1,10,35,340,16,10,21,0,0
Nanchong,115,PM2.5,16,1,46,96,745,34,0,0,0,0
Fushun Liaoning,115,PM2.5,16,1,46,96,745,34,0,0,0,0
Antalya,87,PM2.5,14,2,26,60,538,45,0,0,0,0
Bareilly,187,PM2.5,19,8,141,267,1634,53,3,44,1,0
Sofia,66,PM2.5,15,5,19,28,622,14,9,0,0,0
Shiyan,90,PM2.5,6,4,32,110,699,26,0,0,0,0
Kazan,37,PM2.5,31,2,11,19,134,17,0,0,0,0
Ad-Dammam,138,PM2.5,33,21,47,88,160,49,0,0,0,0
Port Elizabeth,61,PM2.5,18,2,16,48,107,30,3,4,0,0
Ahvaz,27,PM2.5,29,0,8,9,117,2,0,0,0,0
Liuan,35,PM2.5,24,0,9,16,147,14,0,0,0,0
Florianopolis,70,PM2.5,48,2,21,36,101,23,0,0,0,0
Nizhniy Novgorod,69,PM2.5,22,2,19,32,155,37,0,0,0,0
Yingkou,82,PM2.5,8,4,29,82,1235,29,0,0,0,0
Fes,30,O3,33,1,4,6,115,3,0,0,0,0
Aligarh,181,PM2.5,4,9,133,280,1726,46,42,104,2,0
Liuyang,38,PM2.5,17,0,10,27,216,31,11,25,0,0
Dublin,80,PM2.5,21,2,23,54,323,23,68,7,0,0
Maoming,31,PM2.5,14,1,8,10,197,6,11,2,0,0
Tanger,28,PM2.5,30,4,5,10,353,7,16,22,1,0
Pekan Baru,69,PM2.5,11,0,21,31,431,11,0,0,0,0
Tengzhou,116,PM2.5,5,7,45,119,708,36,0,0,0,0
San Luis Potosi,58,PM2.5,18,5,15,31,482,15,0,0,0,0
Mysore,87,PM2.5,5,4,28,88,564,46,9,40,2,0
Chelyabinsk,54,PM2.5,25,1,14,25,129,33,0,0,0,0
Moradabad,224,PM10,3,11,180,438,3321,65,3,45,1,0
Barquisimeto,30,PM2.5,36,1,6,9,146,1,0,0,0,0
Durg-Bhilainagar,157,PM2.5,6,26,69,154,1960,31,7,24,0,0
Suzhou,66,PM2.5,17,0,19,55,151,33,0,0,0,0
Maracay,66,PM2.5,38,3,12,18,241,4,0,0,0,0
Ruian,70,PM2.5,21,1,22,34,262,16,0,5,1,0
Zhenjiang Jiangsu,152,PM2.5,1,4,67,140,688,59,0,0,0,0
Baoji,122,PM2.5,15,3,43,91,524,28,0,0,0,0
Jieyang,34,PM2.5,24,0,10,30,263,22,17,31,0,0
Chifeng,44,PM2.5,21,5,12,23,441,16,0,0,0,0
Bhubaneswar,154,PM2.5,25,4,59,91,454,52,0,0,0,0
Pingdingshan Henan,154,PM2.5,25,4,59,91,454,52,0,0,0,0
Puning,66,PM2.5,14,0,20,34,358,17,0,0,0,0
Mendoza,53,PM2.5,34,1,13,39,230,26,0,0,0,0
Bogor,75,PM2.5,2,1,22,73,1344,32,0,0,0,0
Chiang Mai,68,PM2.5,16,1,23,54,1708,12,0,0,0,0
Tiruchirappalli,96,PM2.5,13,7,31,48,386,13,2,16,0,0
Merida,40,PM2.5,43,1,9,15,123,1,0,0,0,0
Benxi,19,PM2.5,21,0,5,5,163,1,0,0,0,0
Huaibei,78,PM2.5,13,3,24,86,272,24,1,12,0,0
Jinhua,35,PM2.5,19,0,9,29,286,29,13,29,0,0
Xiangtan Hunan,54,PM2.5,34,1,13,26,226,4,1,7,0,0
Chandigarh,182,PM2.5,7,4,134,319,1605,76,77,97,10,0
Jinzhou,42,PM2.5,19,0,10,19,248,25,14,31,0,0
Islamabad,158,PM2.5,4,7,73,108,2306,67,0,0,0,0
Samara,56,PM2.5,16,2,14,26,149,33,0,0,0,0
Amsterdam,65,PM2.5,18,1,20,38,244,25,3,0,0,0
Da Nang,89,PM2.5,55,1,31,55,340,27,0,0,0,0
Haifa,53,PM2.5,51,1,9,23,429,13,3,14,0,0
Guilin,69,PM2.5,31,3,20,60,461,10,0,0,0,0
Mexicali,60,PM2.5,20,0,19,56,367,14,11,11,0,0
Ufa,54,PM2.5,30,1,13,26,125,37,0,0,0,0
Rostov-on-Don,60,PM2.5,13,1,17,22,172,32,0,0,0,0
Hubli-Dharwad,60,PM2.5,13,1,17,22,172,32,0,0,0,0
Guwahati,148,PM2.5,7,6,57,95,397,16,3,8,0,0
Liupanshui,85,PM2.5,4,5,29,78,706,34,0,0,0,0
Quetta,52,PM2.5,37,1,14,22,295,7,0,0,0,0
Cologne,85,PM2.5,3,2,32,50,341,25,72,11,0,0
Aguascalientes,59,PM2.5,10,5,20,37,497,12,0,0,0,0
Binzhou,59,PM2.5,28,0,11,37,267,18,2,7,0,0
Salem,30,PM2.5,28,0,8,19,237,12,2,20,0,0
Abomey-Calavi,30,PM2.5,28,0,8,19,237,12,2,20,0,0
