city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Bozhou,116,PM2.5,16,1,42,75,163,11,0,0,0,0
Nellore,80,PM2.5,18,2,22,41,499,27,3,12,1,0
Hamilton,37,PM2.5,33,0,9,33,282,12,1,4,0,0
Gebze,89,PM2.5,21,3,33,39,149,33,0,0,0,0
Taixing,64,PM2.5,20,3,17,36,490,13,0,0,0,0
Cagayan de Oro City,49,PM2.5,9,0,10,15,149,4,0,0,0,0
Krakow,96,PM2.5,3,4,38,53,381,21,0,16,1,0
Kunshan,60,PM2.5,10,2,16,40,610,29,0,0,0,0
Shaoguan,112,PM2.5,21,5,38,50,451,14,0,0,0,0
Gorakhpur,181,PM2.5,0,6,120,214,1563,11,2,0,0,0
Dasmarinas,44,PM2.5,21,0,7,13,116,9,0,0,0,0
Amravati,142,PM2.5,19,9,51,92,720,25,9,24,0,0
Jincheng,48,O3,54,4,7,14,150,2,0,3,0,0
Langfang,156,PM2.5,1,4,76,134,1094,40,0,0,0,0
Ansan,101,PM2.5,64,3,32,47,969,31,0,0,0,0
Ar-Rayyan,67,PM2.5,30,4,20,59,159,7,0,0,0,0
Sulaimaniya,112,PM2.5,37,6,41,127,165,15,0,0,0,0
Cuttack,176,PM2.5,38,15,98,141,688,8,0,0,0,0
Bur Sa'id,27,O3,34,0,2,5,127,1,1,6,0,0
Denver,39,PM2.5,33,0,9,29,193,18,0,4,0,0
Meishan,120,PM2.5,14,3,42,93,322,19,2,14,0,0
Zhumadian,132,PM2.5,29,6,47,143,758,20,0,0,0,0
Zigong,117,PM2.5,12,3,42,93,513,17,0,0,0,0
Gaomi,92,PM2.5,13,3,35,78,616,34,0,0,0,0
Anqing,118,PM2.5,21,2,48,104,360,31,1,14,0,0
Qingyuan,153,PM2.5,9,1,65,100,464,41,1,25,0,0
Banjarmasin,35,PM2.5,15,1,7,11,178,2,0,0,0,0
Hanchuan,52,PM2.5,16,0,14,46,609,43,24,54,0,60
Danyang,80,PM2.5,13,3,25,48,670,24,0,0,0,0
Muzaffarnagar,228,PM2.5,19,5,163,249,1684,30,8,20,5,0
Kumamoto,47,PM2.5,20,1,11,18,100,24,3,10,0,55
Kottayam,97,PM2.5,8,4,30,54,901,19,33,48,0,0
Belgaum,31,PM2.5,5,0,7,9,310,6,8,3,1,0
Zarqa,69,PM2.5,30,3,22,70,437,20,14,27,2,0
Sheffield,36,PM2.5,36,1,8,18,129,12,2,5,0,0
Gaza,60,PM2.5,13,0,19,46,703,16,7,21,1,0
Zaragoza,35,PM2.5,32,1,8,12,157,7,3,10,0,0
Linhai,59,PM2.5,27,2,16,40,378,13,0,0,0,0
Zaporizhzhya,140,PM2.5,20,7,52,76,389,24,0,0,0,0
Malegaon,134,PM2.5,21,3,46,107,797,19,2,7,5,0
Sao Jose dos Campos,61,O3,58,0,16,16,3,22,0,0,0,0
Shaoyang,129,PM2.5,11,7,48,100,707,28,0,0,0,0
Kayamkulam,120,PM2.5,7,1,41,68,951,21,11,36,1,0
Jiamusi,92,PM2.5,23,2,27,30,698,13,0,0,0,0
Mangalore,164,PM2.5,14,3,81,122,565,35,3,15,0,0
Okayama,29,PM2.5,17,2,8,43,287,30,0,5,0,52
Ribeirao Preto,29,PM2.5,17,2,8,43,287,30,0,5,0,52
Xianyang Shaanxi,60,PM2.5,53,0,18,39,142,12,0,0,0,0
Bunia,13,PM2.5,12,0,3,5,98,0,0,0,0,0
Lviv,94,PM2.5,14,2,35,51,219,31,0,17,1,0
Anqiu,99,PM2.5,21,2,33,66,548,20,0,0,0,0
Tongliao,83,PM2.5,14,11,28,61,437,19,0,0,0,0
Cheongju,76,PM2.5,25,2,25,38,398,15,0,0,0,0
Sialkot,178,PM2.5,15,3,92,179,655,12,5,28,1,0
Maturin,19,O3,21,0,4,6,114,1,0,0,0,0
Buffalo City,70,PM2.5,18,1,20,64,142,35,0,0,0,0
Yanji,66,PM2.5,10,4,21,32,539,10,0,0,0,0
Tongling,99,PM2.5,25,2,36,66,296,13,1,9,0,0
Wuzhou,119,PM2.5,2,5,42,129,786,33,0,0,0,0
Oaxaca de Juarez,55,PM2.5,42,0,14,17,106,9,0,0,0,0
Washington,55,PM2.5,31,1,15,33,198,28,1,3,0,0
Sargodha,189,PM2.5,23,8,136,196,1283,18,0,0,0,0
Bhavnagar,175,PM2.5,11,26,112,191,1558,28,16,46,6,0
Gold Coast,21,O3,25,1,3,20,66,7,0,0,0,0
Yan'an,151,PM2.5,2,4,57,141,1563,35,0,0,0,0
Florence,29,O3,33,1,6,10,298,4,1,3,0,0
Jammu,29,PM2.5,33,0,7,15,168,16,3,8,0,0
Yulin Shaanxi,29,PM2.5,33,0,7,15,168,16,3,8,0,0
Nanded Waghala,77,PM2.5,1,11,21,63,279,3,11,15,0,0
Dazhou,59,PM2.5,28,0,13,41,548,33,10,26,0,0
Tirupati,25,PM2.5,14,1,1,12,685,6,2,9,2,0
Bacoor,19,PM2.5,21,0,5,7,121,3,0,0,0,0
Dengzhou,168,PM2.5,39,3,99,131,778,18,0,0,0,0
The Hague,62,PM2.5,10,1,17,24,177,28,1,0,1,0
Longyan,70,PM2.5,25,2,19,23,298,27,0,0,0,0
Yuncheng,169,PM2.5,54,5,85,135,583,9,0,0,0,0
Seville,70,PM2.5,27,2,22,28,423,29,10,22,0,0
Dongtai,57,PM2.5,29,2,13,26,439,10,0,0,0,0
Tolyatti,65,PM2.5,24,1,18,65,123,17,0,0,0,0
Salta,18,PM2.5,15,0,5,7,159,0,0,0,0,0
Bali,34,PM2.5,21,0,7,13,143,1,0,0,0,0
Yuyao,32,NO2,21,0,1,1,139,35,0,0,0,0
Boston,33,PM2.5,28,0,8,33,160,16,4,6,0,0
Uberlandia,56,PM2.5,31,0,15,26,123,6,0,0,0,0
Taif,149,PM2.5,27,20,56,83,147,39,0,0,0,0
Yuxi,80,PM2.5,4,3,27,28,666,16,0,0,0,0
Bristol,26,O3,34,1,3,6,188,2,5,9,0,0
Celaya,67,PM2.5,38,9,19,66,1031,21,0,0,0,0
Cheonan,77,PM2.5,3,1,26,32,1179,22,7,14,2,0
Jundiai,49,O3,55,0,12,37,314,21,0,0,1,0
Gulbarga,162,PM2.5,26,6,81,140,345,30,6,34,0,0
Padova,54,PM2.5,4,0,12,17,363,17,0,26,1,0
Durgapur,208,PM2.5,23,11,175,384,636,10,8,29,7,0
Kurnool,152,PM2.5,10,3,57,153,534,14,1,29,0,0
El Paso,34,PM10,24,1,8,45,100,12,1,2,0,0
Nantes,60,PM2.5,23,0,18,23,129,21,4,1,0,0
Buraydah,92,PM2.5,30,4,32,82,160,31,0,0,0,0
Zagreb,92,PM2.5,2,4,31,49,429,30,0,0,2,0
Zhangjiagang,55,PM2.5,27,1,13,20,134,32,7,17,0,0
Pontianak,46,PM2.5,23,0,11,17,162,1,0,0,0,0
Liege,39,PM2.5,4,0,11,25,181,27,18,2,0,0
Taicang,79,PM2.5,27,1,28,37,150,25,1,4,0,0
Nashville,59,PM2.5,31,1,16,37,134,13,0,0,0,0
Genoa,62,PM2.5,25,1,15,27,392,29,0,16,1,0
Ezhou,29,PM2.5,32,1,7,29,258,13,1,2,0,0
Santiago,67,PM2.5,36,2,21,66,172,33,0,0,0,0
Mar Del Plata,42,PM2.5,16,0,10,17,70,8,0,0,0,0
Lodz,88,PM2.5,6,1,29,62,558,20,0,22,4,0
Goma,199,PM2.5,1,8,154,182,789,4,1,9,1,0
Oklahoma City,48,PM2.5,23,0,12,41,130,16,0,0,0,0
Las Vegas,57,PM2.5,19,1,17,60,598,35,38,0,0,0
Tabuk,152,PM2.5,27,2,62,99,121,24,0,0,0,0
Ankang,154,PM2.5,25,4,62,101,563,14,0,0,0,0
General Santos City,28,PM2.5,13,0,7,10,171,3,0,0,0,0
Renqiu,120,PM2.5,27,2,38,95,307,27,1,9,0,0
Detroit,120,PM2.5,27,2,38,95,307,27,1,9,0,0
Manama,152,PM2.5,50,23,54,107,176,27,0,0,0,0
Loudi,43,PM2.5,29,0,10,34,176,25,3,9,0,0
Jeonju,73,PM2.5,19,2,22,37,513,7,0,0,0,0
Bijie,119,PM2.5,35,4,43,53,437,6,0,0,0,0
Portland,41,PM2.5,2,1,11,30,227,23,9,17,0,0
Qinzhou,113,PM2.5,30,7,37,123,2685,19,0,0,0,0
Macao,124,PM2.5,18,3,47,104,750,49,0,0,0,0
Samsun,70,PM2.5,31,4,20,48,117,26,0,0,0,0
Denizli,74,PM2.5,29,2,22,45,128,19,0,0,0,0
Zhoushan,42,PM2.5,32,1,9,23,134,13,0,0,0,0
Busto Arsizio,44,PM2.5,6,2,11,14,403,17,0,11,1,0
Tongxiang,27,O3,30,1,5,7,181,3,1,6,0,0
Longhai,123,PM2.5,17,5,46,80,722,20,0,0,0,0
Puyang,35,PM2.5,47,1,9,15,112,2,0,0,0,0
Hezhou,48,PM2.5,23,0,12,41,130,16,0,0,0,0
Jhansi,48,PM2.5,23,0,12,41,130,16,0,0,0,0
Neijiang,116,PM2.5,7,2,42,75,436,20,0,0,0,0
