city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Hà Nội,91,NO2,0,11,32,67,1955,92,0,0,0,0
Nam Định,67,PM2.5,5,8,20,41,958,45,0,0,0,0
Bắc Giang,68,PM2.5,4,10,21,43,1431,41,0,0,0,0
New York,72,PM2.5,5,1,25,60,689,35,51,88,0,0
