,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Suweon,61,PM2.5,40,3,15,27,498,19,0,0,0,0
1,Samut Prakan,115,PM2.5,53,1,36,59,562,15,0,0,0,0
2,Joinville,60,PM2.5,16,1,15,37,63,7,0,0,0,0
3,Jiaxing,72,PM2.5,32,5,21,36,490,16,0,0,0,0
4,Kaifeng,79,PM2.5,38,4,23,99,431,10,0,0,0,0
5,Helsinki,52,PM2.5,13,0,12,54,181,28,0,0,1,0
6,Porto,68,PM2.5,11,3,22,38,164,10,0,0,0,0
7,Zhanjiang,72,PM2.5,65,3,24,53,417,7,0,0,0,0
8,Zunyi,113,PM2.5,43,5,43,65,557,9,0,0,0,0
9,Rizhao,80,PM2.5,26,5,26,66,524,20,0,0,0,0
10,Prague,58,PM2.5,17,1,17,37,297,42,1,16,0,0
11,Dongying,106,PM2.5,29,16,36,74,860,14,0,0,0,0
12,Qom,28,PM10,35,1,7,31,247,6,3,9,0,0
13,Mianyang Sichuan,78,PM2.5,36,2,27,75,234,45,6,13,0,0
14,Nanchong,121,PM2.5,38,1,43,89,493,12,0,0,0,0
15,Fushun Liaoning,121,PM2.5,38,1,43,89,493,12,0,0,0,0
16,Antalya,71,PM2.5,19,3,24,44,479,68,0,0,0,0
17,Bareilly,193,PM2.5,11,10,145,283,1037,31,4,26,1,0
18,Sofia,70,PM2.5,16,4,22,39,891,20,16,0,1,0
19,Shiyan,57,PM2.5,39,3,12,27,64,7,0,0,0,0
20,Kazan,42,PM2.5,20,2,11,14,136,12,0,0,0,0
21,Ad-Dammam,152,PM2.5,42,20,56,87,184,50,0,0,0,0
22,Port Elizabeth,62,PM2.5,18,2,16,85,113,23,3,3,0,0
23,Ahvaz,36,O3,32,0,7,14,116,4,0,0,0,0
24,Liuan,42,PM2.5,26,1,9,16,141,12,0,0,0,0
25,Florianopolis,56,PM2.5,18,2,13,22,53,0,0,0,0,0
26,Nizhniy Novgorod,65,PM2.5,30,1,21,34,129,25,0,0,0,0
27,Yingkou,54,PM2.5,31,2,13,31,437,13,0,0,0,0
