,URL
0,Montevideo
1,Meerut
2,Glasgow
3,Novosibirsk
4,Stockholm
5,Yinchuan
6,Jilin
7,Srinagar
8,Ulaanbaatar
9,Marseille
10,Aurangabad
11,Philadelphia
12,Harare
13,Tegucigalpa
14,Onitsha
15,N-Djamena
16,Mandalay
17,Basra
18,Taizhou Jiangsu
19,Nouakchott
20,Homs
21,Cochabamba
22,Niamey
23,Pointe-Noire
24,Freetown
25,Astana
26,Uyo
27,Mwanza
28,Omsk
29,Lilongwe
30,Nanyang Henan
31,Kigali
32,Tripoli
33,Krasnoyarsk
34,Kaduna
35,Bukavu
36,Maputo
37,San Salvador
38,Shimkent
39,Bujumbura
40,Managua
41,Bishkek
42,Hargeysa
43,Ilorin
44,Blantyre-Limbe
45,Dushanbe
46,Misratah
47,Bangui
48,Owerri
49,Nampula
50,Lubango
51,Ashgabat
52,Libreville
53,Banghazi
