,URL
0,Montevideo
1,Phoenix
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Philadelphia
7,Harare
8,Tegucigalpa
9,Onitsha
10,N-Djamena
11,Mandalay
12,Basra
13,Taizhou Jiangsu
14,Nouakchott
15,Homs
16,Cochabamba
17,Niamey
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Kigali
28,Tripoli
29,Guilin
30,Krasnoyarsk
31,Mexicali
32,Kaduna
33,Bukavu
34,Liupanshui
35,Aguascalientes
36,Maputo
37,San Salvador
38,Shimkent
39,Bujumbura
40,Managua
41,Bishkek
42,Hargeysa
43,Asmara
44,Ilorin
45,Blantyre-Limbe
46,Dushanbe
47,Misratah
48,Bangui
49,Owerri
50,Nampula
51,Lubango
52,Ashgabat
53,Libreville
54,Banghazi
