,URL
0,Budapest
1,Montevideo
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Harare
7,Yekaterinburg
8,Tegucigalpa
9,Onitsha
10,N-Djamena
11,Mandalay
12,Allahabad
13,Amritsar
14,Taizhou Jiangsu
15,Nouakchott
16,Queretaro
17,Homs
18,Copenhagen
19,Konya
20,Cochabamba
21,Niamey
22,Kisangani
23,Pointe-Noire
24,Freetown
25,Astana
26,Uyo
27,Mwanza
28,Omsk
29,Lilongwe
30,Nanyang Henan
31,Kigali
32,Tripoli
33,Krasnoyarsk
34,Kaduna
35,Bukavu
36,Maputo
37,San Salvador
38,Shimkent
39,Bujumbura
40,Managua
41,Bishkek
42,Hargeysa
43,Asmara
44,Ilorin
45,Blantyre-Limbe
46,Khulna
47,Dushanbe
48,Jiujiang
49,Zamboanga City
50,Rajshahi
51,Misratah
52,Ulsan
53,Bangui
54,Owerri
55,Nampula
56,Lubango
57,Ashgabat
58,Puducherry
59,Libreville
60,Saratov
61,Banghazi
62,Yibin
63,Bogra
