,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Antalya
18,Pointe-Noire
19,Freetown
20,Astana
21,Uyo
22,Mwanza
23,Omsk
24,Lilongwe
25,Nanyang Henan
26,Jinhua
27,Kigali
28,Tripoli
29,Krasnoyarsk
30,Kaduna
31,Bukavu
32,Liupanshui
33,Maputo
34,San Salvador
35,Shimkent
36,Bujumbura
37,Jalandhar
38,Managua
39,Bishkek
40,Hargeysa
41,Fuzhou Jiangxi
42,Aracaju
43,Changshu
44,Ilorin
45,Blantyre-Limbe
46,Dushanbe
47,Bangui
48,Owerri
49,Nampula
50,Lubango
51,Ashgabat
52,Libreville
53,Banghazi
