,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,Astana
20,Uyo
21,Mwanza
22,Omsk
23,Lilongwe
24,Nanyang Henan
25,Kigali
26,Tripoli
27,Krasnoyarsk
28,Kaduna
29,Bukavu
30,Maputo
31,San Salvador
32,Shimkent
33,Bujumbura
34,Managua
35,Bishkek
36,Zhaoqing
37,Antwerp
38,Hargeysa
39,Teresina
40,Fuzhou Jiangxi
41,Marrakech
42,Rotterdam
43,Odesa
44,Asmara
45,Padang
46,Cebu City
47,Acapulco de Juarez
48,Ilorin
49,Blantyre-Limbe
50,Morelia
51,Dnipro
52,Khulna
53,Misratah
54,Bangui
55,Owerri
56,Nampula
57,Lubango
58,Ashgabat
59,Libreville
60,Banghazi
