,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Mianyang Sichuan
18,Pointe-Noire
19,Freetown
20,Ruian
21,Uyo
22,Mwanza
23,Omsk
24,Lilongwe
25,Nanyang Henan
26,Tripoli
27,Chandigarh
28,Haifa
29,Krasnoyarsk
30,Mexicali
31,Rostov-on-Don
32,Kaduna
33,Bukavu
34,Cologne
35,Salem
36,Maputo
37,San Salvador
38,Bujumbura
39,Managua
40,Bishkek
41,Siliguri
42,Hargeysa
43,Odesa
44,Asmara
45,Ilorin
46,Blantyre-Limbe
47,Dushanbe
48,Misratah
49,Bangui
50,Owerri
51,Nampula
52,Lubango
53,Ashgabat
54,Libreville
55,Banghazi
