,URL
0,Budapest
1,Montevideo
2,Quanzhou
3,Palembang
4,Santa Cruz
5,Sharjah
6,Lyon
7,Raipur
8,Mosul
9,Glasgow
10,Novosibirsk
11,Stockholm
12,Tabriz
13,Yinchuan
14,Jilin
15,Srinagar
16,Marseille
17,Makassar
18,Aurangabad
19,Calgary
20,Daejon
21,Tiruppur
22,Munich
23,Harare
24,Kananga
25,Tegucigalpa
26,Onitsha
27,N-Djamena
28,Mandalay
29,Basra
30,Taizhou Jiangsu
31,Nouakchott
32,Homs
33,Cochabamba
34,Niamey
35,Kisangani
36,Florianopolis
37,Nizhniy Novgorod
38,Dublin
39,Freetown
40,San Luis Potosi
41,Chelyabinsk
42,Moradabad
43,Barquisimeto
44,Uyo
45,Baoji
46,Bhubaneswar
47,Mwanza
48,Tiruchirappalli
49,Omsk
50,Nanyang Henan
51,Jinhua
52,Kigali
53,Tripoli
54,Chandigarh
55,Islamabad
56,Amsterdam
57,Guilin
58,Mexicali
59,Ufa
60,Kaduna
61,Bukavu
62,Liupanshui
63,Quetta
64,Maputo
65,San Salvador
66,Saharanpur
67,Shimkent
68,Yerevan
69,Tbilisi
70,Bujumbura
71,Managua
72,Lille
73,Bishkek
74,Siliguri
75,Solapur
76,Hargeysa
77,Asmara
78,Ilorin
79,Blantyre-Limbe
80,Dushanbe
81,Misratah
82,Bangui
83,Owerri
84,Bergamo
85,Donetsk
86,Indianapolis
87,Nampula
88,Hermosillo
89,San Francisco
90,Guntur
91,Lubango
92,Ashgabat
93,Libreville
94,Saratov
95,Banghazi
96,Luzhou
97,Quebec City
98,Yibin
99,Bogra
