,URL
0,Budapest
1,Montevideo
2,Mosul
3,Novosibirsk
4,Tabriz
5,Muscat
6,Harare
7,Tegucigalpa
8,Onitsha
9,N-Djamena
10,Mandalay
11,Basra
12,Taizhou Jiangsu
13,Nouakchott
14,Homs
15,Cochabamba
16,Niamey
17,Kisangani
18,Pointe-Noire
19,Freetown
20,Astana
21,Uyo
22,Mwanza
23,Omsk
24,Lilongwe
25,Nanyang Henan
26,Kigali
27,Tripoli
28,Krasnoyarsk
29,Kaduna
30,Bukavu
31,Maputo
32,San Salvador
33,Bujumbura
34,Managua
35,Lille
36,Bishkek
37,Siliguri
38,Oslo
39,Hargeysa
40,Teresina
41,Fuzhou Jiangxi
42,Rotterdam
43,Austin
44,Denpasar
45,Odesa
46,Asmara
47,Ilorin
48,Blantyre-Limbe
49,Dushanbe
50,Misratah
51,Bangui
52,Owerri
53,Nampula
54,Lubango
55,Ashgabat
56,Libreville
57,Banghazi
