,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Harare
5,Tegucigalpa
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Nanyang Henan
23,Kigali
24,Tripoli
25,Krasnoyarsk
26,Kaduna
27,Bukavu
28,Maputo
29,San Salvador
30,Shimkent
31,Managua
32,Bishkek
33,Hargeysa
34,Asmara
35,Ilorin
36,Blantyre-Limbe
37,Dushanbe
38,Jacksonville
39,Misratah
40,Bangui
41,Owerri
42,Zhangzhou
43,Nampula
44,Lubango
45,Ashgabat
46,Libreville
47,Banghazi
