,URL
0,Budapest
1,Montevideo
2,Sharjah
3,Meerut
4,Mosul
5,Glasgow
6,Novosibirsk
7,Stockholm
8,Jamshedpur
9,Yinchuan
10,Jilin
11,Srinagar
12,Marseille
13,Muscat
14,Monrovia
15,Jodhpur
16,Tegucigalpa
17,Onitsha
18,N-Djamena
19,Kathmandu
20,Mandalay
21,Asansol
22,Kota
23,Amritsar
24,Joao Pessoa
25,Basra
26,Taizhou Jiangsu
27,Nouakchott
28,Homs
29,Cochabamba
30,Niamey
31,Kisangani
32,Pointe-Noire
33,Freetown
34,Astana
35,Uyo
36,Mwanza
37,Omsk
38,Lilongwe
39,Nanyang Henan
40,Kigali
41,Tripoli
42,Krasnoyarsk
43,Kaduna
44,Bukavu
45,Maputo
46,San Salvador
47,Shimkent
48,Managua
49,Bishkek
50,Hargeysa
51,Asmara
52,Cebu City
53,Kayseri
54,Ilorin
55,Blantyre-Limbe
56,Dushanbe
57,Misratah
58,Bangui
59,Owerri
60,Nampula
61,Lubango
62,Ashgabat
63,Libreville
64,Banghazi
