,URL
0,Montevideo
1,Mosul
2,Tabriz
3,Muscat
4,Harare
5,Onitsha
6,N-Djamena
7,Mandalay
8,Basra
9,Taizhou Jiangsu
10,Nouakchott
11,Homs
12,Cochabamba
13,Niamey
14,Kisangani
15,Mianyang Sichuan
16,Bareilly
17,Ad-Dammam
18,Freetown
19,San Luis Potosi
20,Mysore
21,Astana
22,Ruian
23,Uyo
24,Mwanza
25,Omsk
26,Lilongwe
27,Nanyang Henan
28,Jinhua
29,Kigali
30,Tripoli
31,Krasnoyarsk
32,Kaduna
33,Bukavu
34,Maputo
35,San Salvador
36,Saharanpur
37,Shimkent
38,Yerevan
39,Tbilisi
40,Bujumbura
41,Jalandhar
42,Managua
43,Lille
44,Bishkek
45,Hargeysa
46,Padang
47,Yichun Jiangxi
48,Krasnodar
49,Ilorin
50,Jixi Heilongjiang
51,Blantyre-Limbe
52,Dushanbe
53,Misratah
54,Bangui
55,Owerri
56,Nampula
57,Lubango
58,Ashgabat
59,Libreville
60,Banghazi
