,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Munich
6,Harare
7,Kananga
8,Jodhpur
9,Edmonton
10,Tegucigalpa
11,Onitsha
12,N-Djamena
13,Ranchi
14,Jabalpur
15,Mandalay
16,Ottawa
17,Zurich
18,Basra
19,Taizhou Jiangsu
20,Nouakchott
21,Homs
22,Copenhagen
23,Ganzhou
24,Cochabamba
25,Niamey
26,Jiaxing
27,Porto
28,Kisangani
29,Prague
30,Pointe-Noire
31,Freetown
32,Astana
33,Uyo
34,Mwanza
35,Omsk
36,Lilongwe
37,Nanyang Henan
38,Kigali
39,Tripoli
40,Krasnoyarsk
41,Kaduna
42,Bukavu
43,Maputo
44,San Salvador
45,Shimkent
46,Bujumbura
47,Managua
48,Bishkek
49,Hargeysa
50,Asmara
51,Ilorin
52,Blantyre-Limbe
53,Dushanbe
54,Misratah
55,Guigang
56,Charlotte
57,Owerri
58,Nampula
59,Lubango
60,Ashgabat
61,Libreville
62,Banghazi
