,URL
0,Budapest
1,Madurai
2,Montevideo
3,Gaziantep
4,Lyon
5,Meerut
6,Novosibirsk
7,Stockholm
8,Auckland
9,Jamshedpur
10,Tabriz
11,Batam
12,Marseille
13,Makassar
14,Xining
15,Calgary
16,Daejon
17,Monrovia
18,Gwangju
19,Tegucigalpa
20,Onitsha
21,N-Djamena
22,Ranchi
23,Kathmandu
24,Mandalay
25,San Diego
26,Basra
27,Taizhou Jiangsu
28,Nouakchott
29,Homs
30,Cochabamba
31,Niamey
32,Kisangani
33,Pointe-Noire
34,Freetown
35,Astana
36,Uyo
37,Mwanza
38,Omsk
39,Lilongwe
40,Nanyang Henan
41,Kigali
42,Tripoli
43,Krasnoyarsk
44,Kaduna
45,Bukavu
46,Maputo
47,San Salvador
48,Shimkent
49,Bujumbura
50,Managua
51,Bishkek
52,Hargeysa
53,Asmara
54,Ilorin
55,Blantyre-Limbe
56,Dushanbe
57,Misratah
58,Bangui
59,Owerri
60,Nampula
61,Lubango
62,Ashgabat
63,Libreville
64,Banghazi
