,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Philadelphia
6,Qiqihaer
7,Calgary
8,Daejon
9,Monrovia
10,Munich
11,Jodhpur
12,Edmonton
13,Tegucigalpa
14,Onitsha
15,N-Djamena
16,Ranchi
17,Kathmandu
18,Mandalay
19,Asansol
20,Kota
21,Basra
22,Taizhou Jiangsu
23,Nouakchott
24,Homs
25,Cochabamba
26,Niamey
27,Kisangani
28,Pointe-Noire
29,Freetown
30,Astana
31,Uyo
32,Mwanza
33,Omsk
34,Lilongwe
35,Nanyang Henan
36,Tripoli
37,Islamabad
38,Haifa
39,Guilin
40,Krasnoyarsk
41,Kaduna
42,Bukavu
43,Maputo
44,San Salvador
45,Shimkent
46,Bujumbura
47,Managua
48,Bishkek
49,Hargeysa
50,Asmara
51,Ilorin
52,Blantyre-Limbe
53,Dushanbe
54,Misratah
55,Bangui
56,Owerri
57,Nampula
58,Lubango
59,Libreville
60,Banghazi
