,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Mwanza
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Kigali
25,Tripoli
26,Krasnoyarsk
27,Kaduna
28,Bukavu
29,Maputo
30,San Salvador
31,Saharanpur
32,Shimkent
33,Yerevan
34,Bujumbura
35,Managua
36,Bishkek
37,Hargeysa
38,Asmara
39,Ilorin
40,Blantyre-Limbe
41,Dushanbe
42,Misratah
43,Bangui
44,Owerri
45,Nampula
46,Lubango
47,Ashgabat
48,Libreville
49,Banghazi
