,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Ad-Dammam
18,Port Elizabeth
19,Freetown
20,San Luis Potosi
21,Mysore
22,Barquisimeto
23,Durg-Bhilainagar
24,Astana
25,Uyo
26,Baoji
27,Bhubaneswar
28,Mwanza
29,Omsk
30,Lilongwe
31,Nanyang Henan
32,Kigali
33,Tripoli
34,Krasnoyarsk
35,Mexicali
36,Kaduna
37,Bukavu
38,Maputo
39,San Salvador
40,Shimkent
41,Bujumbura
42,Managua
43,Bishkek
44,Hargeysa
45,Asmara
46,Ilorin
47,Blantyre-Limbe
48,Dushanbe
49,Misratah
50,Bangui
51,Owerri
52,Nampula
53,Lubango
54,Ashgabat
55,Libreville
56,Banghazi
