,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Onitsha
7,N-Djamena
8,Mandalay
9,Basra
10,Taizhou Jiangsu
11,Nouakchott
12,Homs
13,Cochabamba
14,Niamey
15,Kisangani
16,Pointe-Noire
17,Freetown
18,Astana
19,Uyo
20,Tiruchirappalli
21,Omsk
22,Lilongwe
23,Nanyang Henan
24,Jinhua
25,Tripoli
26,Chandigarh
27,Islamabad
28,Guilin
29,Mexicali
30,Guwahati
31,Kaduna
32,Bukavu
33,Liupanshui
34,Maputo
35,San Salvador
36,Shimkent
37,Bujumbura
38,Managua
39,Bishkek
40,Hargeysa
41,Asmara
42,Ilorin
43,Blantyre-Limbe
44,Dushanbe
45,Misratah
46,Bangui
47,Owerri
48,Nampula
49,Lubango
50,Ashgabat
51,Libreville
52,Banghazi
