,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,Astana
20,Uyo
21,Mwanza
22,Omsk
23,Lilongwe
24,Nanyang Henan
25,Kigali
26,Tripoli
27,Krasnoyarsk
28,Kaduna
29,Bukavu
30,Maputo
31,San Salvador
32,Shimkent
33,Bujumbura
34,Managua
35,Bishkek
36,Hargeysa
37,Cebu City
38,Songkhla
39,Ilorin
40,Cancun
41,Blantyre-Limbe
42,Morelia
43,Dnipro
44,Dushanbe
45,Misratah
46,Bangui
47,Owerri
48,Antipolo
49,Zhangzhou
50,Bergamo
51,Donetsk
52,Malang
53,Linfen
54,Sylhet
55,Indianapolis
56,Nampula
57,Hermosillo
58,San Francisco
59,Guntur
60,Lubango
61,Bahawalpur
62,Tyumen
63,Soshanguve
64,Tuxtla Gutierrez
65,Ashgabat
66,Puducherry
67,Culiacan
68,Libreville
69,Saratov
70,Banghazi
71,Valencia
72,Luzhou
73,Quebec City
74,Yibin
75,Ipoh
76,Winnipeg
77,Bogra
