,URL
0,Budapest
1,Madurai
2,Montevideo
3,Sharjah
4,Lyon
5,Jiangmen
6,Raipur
7,Mosul
8,Novosibirsk
9,Jamshedpur
10,Srinagar
11,Marseille
12,Muscat
13,Harare
14,Tegucigalpa
15,Onitsha
16,N-Djamena
17,Mandalay
18,Basra
19,Taizhou Jiangsu
20,Nouakchott
21,Homs
22,Cochabamba
23,Niamey
24,Kisangani
25,Pointe-Noire
26,Freetown
27,Astana
28,Uyo
29,Mwanza
30,Omsk
31,Lilongwe
32,Nanyang Henan
33,Kigali
34,Tripoli
35,Krasnoyarsk
36,Kaduna
37,Bukavu
38,Maputo
39,San Salvador
40,Shimkent
41,Bujumbura
42,Managua
43,Bishkek
44,Hargeysa
45,Marrakech
46,Asmara
47,Ilorin
48,Blantyre-Limbe
49,Dushanbe
50,Misratah
51,Bangui
52,Owerri
53,Nampula
54,Lubango
55,Ashgabat
56,Libreville
57,Banghazi
