,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Kota
11,San Diego
12,Basra
13,Taizhou Jiangsu
14,Nouakchott
15,Homs
16,Cochabamba
17,Niamey
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Kigali
28,Tripoli
29,Krasnoyarsk
30,Bukavu
31,Cologne
32,Aguascalientes
33,Maputo
34,San Salvador
35,Saharanpur
36,Shimkent
37,Bujumbura
38,Jalandhar
39,Managua
40,Bishkek
41,Zhaoqing
42,Hargeysa
43,Teresina
44,Rotterdam
45,Odesa
46,Asmara
47,Padang
48,Valparaiso
49,Kayseri
50,Changshu
51,Bordeaux
52,Songkhla
53,Krasnodar
54,Ilorin
55,Cancun
56,Blantyre-Limbe
57,Morelia
58,Dnipro
59,Dehradun
60,Dushanbe
61,Ciudad Guayana
62,Zamboanga City
63,Veracruz
64,Misratah
65,Bangui
66,Owerri
67,Donetsk
68,Malang
69,Nampula
70,Hermosillo
71,San Francisco
72,Lubango
73,Soshanguve
74,Ashgabat
75,Libreville
76,Saratov
77,Banghazi
