,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Cochabamba
15,Niamey
16,Kisangani
17,Pointe-Noire
18,Freetown
19,San Luis Potosi
20,Mysore
21,Chelyabinsk
22,Moradabad
23,Durg-Bhilainagar
24,Ruian
25,Uyo
26,Mwanza
27,Omsk
28,Lilongwe
29,Nanyang Henan
30,Kigali
31,Tripoli
32,Krasnoyarsk
33,Kaduna
34,Bukavu
35,Maputo
36,San Salvador
37,Shimkent
38,Bujumbura
39,Managua
40,Bishkek
41,Asmara
42,Ilorin
43,Blantyre-Limbe
44,Dushanbe
45,Misratah
46,Bangui
47,Owerri
48,Nampula
49,Lubango
50,Ashgabat
51,Puducherry
52,Banghazi
