,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Adelaide
15,Cochabamba
16,Niamey
17,Kisangani
18,Pointe-Noire
19,Freetown
20,Ruian
21,Uyo
22,Baoji
23,Mendoza
24,Omsk
25,Nanyang Henan
26,Jinhua
27,Kigali
28,Tripoli
29,Chandigarh
30,Haifa
31,Guilin
32,Krasnoyarsk
33,Mexicali
34,Ufa
35,Hubli-Dharwad
36,Kaduna
37,Bukavu
38,Liupanshui
39,Cologne
40,Maputo
41,San Salvador
42,Shimkent
43,Bujumbura
44,Managua
45,Bishkek
46,Hargeysa
47,Asmara
48,Ilorin
49,Blantyre-Limbe
50,Dushanbe
51,Misratah
52,Bangui
53,Owerri
54,Nampula
55,Lubango
56,Ashgabat
57,Libreville
58,Banghazi
