,URL
0,Montevideo
1,Mosul
2,Novosibirsk
3,Tabriz
4,Muscat
5,Harare
6,Tegucigalpa
7,Onitsha
8,N-Djamena
9,Mandalay
10,Basra
11,Taizhou Jiangsu
12,Nouakchott
13,Homs
14,Dhanbad
15,Mombasa
16,Cochabamba
17,Niamey
18,Kisangani
19,Pointe-Noire
20,Freetown
21,Astana
22,Uyo
23,Mwanza
24,Omsk
25,Lilongwe
26,Nanyang Henan
27,Kigali
28,Tripoli
29,Krasnoyarsk
30,Kaduna
31,Bukavu
32,Cologne
33,Aguascalientes
34,Maputo
35,San Salvador
36,Shimkent
37,Bujumbura
38,Managua
39,Bishkek
40,Antwerp
41,Hargeysa
42,Denpasar
43,Asmara
44,Ilorin
45,Blantyre-Limbe
46,Dushanbe
47,Southampton
48,Misratah
49,Bangui
50,Owerri
51,Nampula
52,Lubango
53,Libreville
54,Banghazi
