,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,20,O3,19,0,0,9,155,9,1,10,0,0
1,Thessaloniki,102,PM2.5,4,3,33,49,611,41,0,0,6,0
2,Bologna,83,PM2.5,10,1,29,40,297,39,0,0,0,0
3,Barcelona-Puerto La Cruz,33,O3,38,0,5,5,175,3,1,3,1,0
4,Cherthala,166,PM2.5,14,9,72,114,898,30,20,47,0,0
5,Quzhou,94,PM2.5,35,3,28,65,377,19,0,0,0,0
6,Sorocaba,43,PM10,15,0,4,26,53,4,0,0,0,0
7,Nottingham,37,PM2.5,29,1,10,31,155,25,1,5,0,0
8,Xalapa,57,PM2.5,16,1,14,21,231,5,0,0,0,0
9,Frankfurt,65,PM2.5,3,1,23,34,271,33,2,0,0,0
10,Nakhon Ratchasima,68,PM2.5,52,1,18,25,450,9,0,0,0,0
11,Vereeniging,56,PM2.5,21,1,14,34,205,36,6,16,0,0
12,Seattle,37,PM10,27,0,7,50,307,22,15,27,0,0
13,Bozhou,77,PM2.5,46,1,26,62,52,12,0,0,0,0
14,Nellore,79,PM2.5,17,2,29,60,450,30,7,15,0,0
15,Hamilton,65,PM2.5,23,0,18,20,240,8,0,12,0,0
16,Cagayan de Oro City,90,PM2.5,27,0,32,42,103,10,0,0,0,0
17,Krakow,95,PM2.5,11,2,40,47,508,22,0,32,1,0
18,Gorakhpur,155,PM2.5,23,7,60,113,629,9,2,0,0,0
19,Dasmarinas,84,PM2.5,42,1,25,45,159,32,0,0,0,0
20,Ar-Rayyan,97,PM10,31,1,28,176,117,3,0,0,0,0
21,Cuttack,124,PM2.5,38,3,41,59,322,5,0,0,0,0
22,Denver,36,PM2.5,24,0,8,38,202,29,0,2,0,0
23,Qingyuan,87,PM2.5,76,3,26,69,283,34,1,10,0,0
24,Banjarmasin,26,PM2.5,27,1,6,10,132,1,0,0,0,0
25,Kottayam,162,PM2.5,14,9,65,104,885,29,17,44,0,0
26,Belgaum,23,PM2.5,15,0,6,10,229,19,18,0,1,0
27,Sheffield,30,O3,32,1,6,7,493,9,2,6,0,0
28,Gaza,225,PM10,24,0,83,365,481,7,1,8,1,0
29,Zaragoza,41,PM2.5,32,1,11,11,122,6,3,9,0,0
30,Zaporizhzhya,83,PM2.5,15,23,18,34,954,30,0,0,0,0
31,Malegaon,161,PM2.5,33,5,30,103,590,21,2,10,3,0
32,Sao Jose dos Campos,31,PM2.5,11,0,5,15,100,3,0,0,0,0
33,Mangalore,165,PM2.5,15,2,67,86,402,23,7,18,0,0
34,Okayama,56,PM2.5,33,2,15,42,295,37,3,11,0,64
35,Ribeirao Preto,38,PM2.5,9,2,8,12,144,10,0,0,0,0
36,Xianyang Shaanxi,38,PM2.5,9,2,8,12,144,10,0,0,0,0
37,Bunia,27,PM2.5,23,0,7,11,134,0,0,0,0,0
38,Lviv,84,PM2.5,19,2,28,53,192,30,0,3,0,0
39,Tongliao,112,PM2.5,25,14,46,58,524,19,0,0,0,0
40,Sialkot,164,PM2.5,30,4,80,167,535,8,10,27,1,0
41,Buffalo City,62,PM2.5,0,0,17,42,0,35,1,1,0,0
42,Suining Sichuan,62,PM2.5,0,0,17,42,0,35,1,1,0,0
43,Oaxaca de Juarez,45,PM2.5,24,0,11,16,203,4,0,0,0,0
44,Washington,51,PM2.5,28,1,12,26,196,15,2,10,0,0
45,Sargodha,158,PM2.5,83,3,55,77,685,4,0,0,0,0
46,Bhavnagar,168,PM2.5,24,22,96,161,1103,23,7,23,7,0
47,Gold Coast,43,PM2.5,20,1,11,24,56,20,0,0,0,0
48,Florence,62,PM2.5,27,0,16,22,227,7,0,9,0,0
