,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,27,PM2.5,11,0,6,11,179,29,5,34,0,0
1,Thessaloniki,78,PM2.5,19,2,29,36,205,17,0,0,3,0
2,Bologna,91,PM2.5,11,1,34,48,295,44,0,0,0,0
3,Barcelona-Puerto La Cruz,91,PM2.5,11,1,34,48,295,44,0,0,0,0
4,Cherthala,129,PM2.5,11,8,43,73,922,26,21,31,0,0
5,Quzhou,122,PM2.5,76,4,46,90,586,15,0,0,0,0
6,Sorocaba,38,PM2.5,18,0,7,12,368,8,0,0,1,0
7,Nottingham,54,PM2.5,22,1,15,34,164,36,19,37,0,0
8,Xalapa,64,PM2.5,15,3,17,25,369,7,0,0,0,0
9,Frankfurt,64,PM2.5,15,3,17,25,369,7,0,0,0,0
10,Nakhon Ratchasima,93,PM2.5,70,1,32,52,400,13,0,0,0,0
11,Vereeniging,59,PM2.5,40,13,15,35,278,36,4,13,2,0
12,Seattle,41,PM2.5,1,0,9,51,514,29,23,39,0,0
13,Bozhou,105,PM2.5,42,1,33,90,155,12,0,0,0,0
14,Nellore,138,PM2.5,25,3,45,90,535,29,6,19,1,0
15,Hamilton,138,PM2.5,25,3,45,90,535,29,6,19,1,0
16,Cagayan de Oro City,90,PM2.5,29,0,31,55,133,10,0,0,0,0
17,Krakow,106,PM2.5,1,2,42,55,516,27,0,84,1,0
18,Gorakhpur,143,PM2.5,16,7,48,124,568,10,2,28,0,0
19,Dasmarinas,73,PM2.5,34,1,22,49,186,30,0,0,0,0
20,Ar-Rayyan,99,PM10,41,3,30,135,142,2,0,0,0,0
21,Cuttack,137,PM2.5,53,10,51,73,397,13,0,0,0,0
22,Denver,60,PM2.5,2,0,16,45,545,47,0,1,0,0
23,Qingyuan,87,PM2.5,64,2,28,88,243,35,1,11,0,0
24,Banjarmasin,44,PM2.5,23,1,11,17,231,4,0,0,0,0
25,Kottayam,118,PM2.5,14,8,43,93,907,22,18,32,0,0
26,Belgaum,26,PM2.5,6,1,7,13,293,17,29,2,1,0
27,Sheffield,35,PM2.5,16,0,11,19,514,25,10,27,0,0
28,Gaza,82,PM10,34,1,23,124,1012,12,3,14,1,0
29,Zaragoza,49,PM2.5,5,1,12,14,232,28,27,55,0,0
30,Zaporizhzhya,152,PM2.5,26,6,63,86,298,25,0,0,0,0
31,Malegaon,166,PM2.5,73,8,77,113,430,14,2,21,1,0
32,Sao Jose dos Campos,28,PM2.5,15,0,9,12,89,11,0,0,0,0
33,Mangalore,136,PM2.5,13,2,47,117,349,33,10,30,0,0
34,Okayama,54,PM2.5,35,2,11,41,305,37,1,5,0,48
35,Ribeirao Preto,39,PM2.5,21,1,9,10,152,9,0,0,1,0
36,Xianyang Shaanxi,39,PM2.5,21,1,9,10,152,9,0,0,1,0
37,Bunia,39,PM2.5,21,1,9,10,152,9,0,0,1,0
38,Lviv,93,PM2.5,15,3,29,35,171,26,0,8,1,0
39,Tongliao,62,PM2.5,29,11,19,33,524,18,0,0,0,0
40,Sialkot,145,PM2.5,15,5,51,104,634,9,22,25,1,0
41,Buffalo City,73,PM2.5,21,0,21,47,63,34,0,0,0,0
42,Suining Sichuan,73,PM2.5,21,0,21,47,63,34,0,0,0,0
43,Oaxaca de Juarez,35,PM2.5,31,0,8,12,175,2,0,0,0,0
44,Washington,34,PM2.5,25,1,8,18,161,14,11,25,0,0
45,Sargodha,81,PM2.5,50,1,25,37,344,5,0,0,0,0
46,Bhavnagar,184,PM2.5,28,17,126,193,980,19,7,22,7,0
47,Gold Coast,51,PM2.5,14,1,15,26,63,29,0,0,0,0
48,Florence,26,O3,26,0,6,11,183,6,1,7,0,0
49,Jammu,26,O3,26,0,4,5,171,4,1,7,0,0
50,Yulin Shaanxi,26,O3,26,0,4,5,171,4,1,7,0,0
51,Nanded Waghala,156,PM2.5,31,12,59,92,630,2,10,12,1,0
52,Tirupati,128,PM2.5,17,2,49,57,823,22,7,21,1,0
53,Bacoor,57,PM2.5,34,1,20,23,187,13,0,0,0,0
54,The Hague,54,PM2.5,16,0,14,57,184,44,22,0,1,0
55,Seville,93,PM2.5,9,2,24,37,397,25,3,25,0,0
56,Cotonou,93,PM2.5,9,2,24,37,397,25,3,25,0,0
57,Dongtai,126,PM2.5,50,3,41,91,682,11,0,0,0,0
58,Bali,60,PM2.5,16,0,17,28,166,18,0,0,0,0
59,Boston,35,O3,26,0,5,16,167,10,0,2,0,0
60,Yuxi,65,PM2.5,39,3,18,28,489,8,0,0,0,0
61,Bristol,35,O3,27,0,4,4,151,2,0,2,0,0
62,Akure,35,O3,0,0,0,0,0,0,0,0,0,0
63,Cheonan,153,PM2.5,14,2,48,79,870,29,3,10,1,0
64,Jundiai,34,PM2.5,17,0,7,11,345,11,0,0,1,0
65,Gulbarga,107,PM2.5,33,6,31,127,131,19,11,26,1,0
