,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,40,PM2.5,29,1,10,22,143,25,12,28,0,0
1,Thessaloniki,66,PM2.5,14,2,22,34,190,12,0,0,6,0
2,Bologna,102,PM2.5,2,1,37,39,1572,76,65,49,4,0
3,Barcelona-Puerto La Cruz,58,PM2.5,10,1,16,23,448,30,8,38,1,0
4,Cherthala,102,PM2.5,4,5,36,53,799,13,21,31,0,0
5,Quzhou,123,PM2.5,42,5,41,81,480,15,0,0,0,0
6,Sorocaba,57,PM2.5,13,0,18,38,408,24,0,0,0,0
7,Nottingham,64,PM2.5,28,1,18,30,130,21,2,9,0,0
8,Xalapa,55,PM2.5,48,3,13,20,188,2,0,0,0,0
9,Frankfurt,53,PM2.5,19,0,13,31,297,25,15,35,2,0
10,Nakhon Ratchasima,108,PM2.5,37,2,18,32,303,2,0,0,0,0
11,Vereeniging,71,PM2.5,33,5,23,34,83,16,9,17,0,0
12,Seattle,51,PM2.5,1,1,12,38,516,29,33,51,0,0
13,Bozhou,117,PM2.5,42,0,43,67,209,9,0,0,0,0
14,Nellore,97,PM2.5,25,3,31,48,502,24,6,11,0,0
15,Hamilton,43,PM2.5,27,2,12,49,329,24,2,14,0,0
16,Cagayan de Oro City,40,PM2.5,29,0,6,9,120,1,0,0,0,0
17,Krakow,117,PM2.5,5,2,44,58,687,25,0,67,2,0
18,Gorakhpur,124,PM2.5,3,7,46,113,581,11,2,22,0,0
19,Dasmarinas,62,PM2.5,37,0,17,36,169,17,0,0,0,0
20,Ar-Rayyan,59,PM2.5,23,3,16,35,157,7,0,0,0,0
21,Cuttack,108,PM2.5,16,7,42,61,421,7,0,0,0,0
22,Denver,57,PM2.5,19,0,15,50,413,36,0,2,0,0
23,Qingyuan,86,PM2.5,11,2,34,84,351,52,3,31,0,0
24,Banjarmasin,68,PM2.5,15,1,20,30,287,4,0,0,0,0
25,Kottayam,115,PM2.5,7,5,45,76,798,18,18,30,0,0
26,Belgaum,23,PM2.5,26,0,6,7,233,9,3,1,0,0
