,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,34,PM2.5,32,0,8,12,127,13,0,3,0,0
1,Thessaloniki,158,PM2.5,13,2,81,122,147,20,0,0,7,0
2,Bologna,129,PM2.5,0,1,44,68,873,71,45,23,2,0
3,Barcelona-Puerto La Cruz,25,O3,33,1,4,13,201,6,3,9,1,0
4,Cherthala,151,PM2.5,4,6,66,86,808,11,32,43,0,0
5,Quzhou,100,PM2.5,1,4,37,90,621,30,0,0,0,0
6,Sorocaba,64,PM2.5,19,1,19,47,461,26,0,0,2,0
7,Nottingham,43,PM2.5,28,1,9,20,133,27,3,10,0,0
8,Xalapa,36,O3,27,0,7,11,226,8,0,0,0,0
9,Frankfurt,38,PM2.5,5,0,10,23,173,15,2,10,1,0
10,Nakhon Ratchasima,99,PM2.5,20,1,39,61,750,31,0,0,0,0
11,Vereeniging,39,O3,42,1,2,8,150,4,2,6,0,0
12,Seattle,47,PM2.5,14,0,12,42,269,26,4,17,0,0
13,Bozhou,129,PM2.5,37,1,46,84,56,11,0,0,0,0
14,Nellore,161,PM2.5,21,6,80,135,736,35,8,30,2,0
15,Hamilton,62,PM2.5,8,1,20,53,496,35,5,31,0,0
16,Cagayan de Oro City,32,O3,40,0,7,11,125,1,0,0,0,0
17,Krakow,88,PM2.5,17,3,34,43,443,23,0,60,1,0
18,Gorakhpur,154,PM2.5,4,6,45,95,838,11,2,38,0,0
19,Dasmarinas,85,PM2.5,49,1,32,46,187,20,0,0,0,0
20,Ar-Rayyan,69,PM2.5,19,4,21,58,140,6,0,0,0,0
21,Cuttack,71,PM2.5,27,2,20,29,274,6,0,0,0,0
22,Denver,62,PM2.5,5,0,17,51,875,53,0,2,0,0
23,Qingyuan,112,PM2.5,24,2,52,88,323,32,2,15,0,0
24,Banjarmasin,36,PM2.5,26,1,7,11,206,2,0,0,0,0
25,Kottayam,156,PM2.5,7,5,69,119,770,19,28,39,0,0
26,Belgaum,26,PM2.5,14,0,5,10,260,6,4,2,1,0
27,Sheffield,29,O3,33,1,6,7,439,6,4,8,0,0
28,Gaza,57,PM2.5,13,0,16,32,667,12,5,17,1,0
