,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,40,PM2.5,23,1,9,15,158,17,3,8,0,0
1,Thessaloniki,111,PM2.5,37,2,35,77,187,25,0,0,2,0
2,Bologna,92,PM2.5,16,1,31,47,429,38,6,20,1,0
3,Barcelona-Puerto La Cruz,32,O3,34,0,4,19,175,5,2,7,1,0
4,Cherthala,61,PM2.5,4,5,12,20,709,10,30,39,0,0
5,Quzhou,109,PM2.5,3,3,35,79,622,37,0,0,0,0
6,Sorocaba,63,PM2.5,73,1,18,28,86,23,0,0,4,0
7,Nottingham,58,PM2.5,17,1,16,36,186,26,11,22,0,0
8,Xalapa,24,O3,34,0,5,7,135,2,0,0,0,0
9,Frankfurt,34,PM2.5,9,0,9,18,269,22,14,8,1,0
10,Nakhon Ratchasima,139,PM2.5,11,1,55,89,780,41,0,0,0,0
11,Vereeniging,52,PM2.5,42,1,12,29,189,34,3,11,0,0
12,Seattle,37,PM2.5,23,0,11,32,434,33,7,30,0,0
13,Bozhou,128,PM2.5,26,1,49,97,290,13,0,0,0,0
14,Nellore,160,PM2.5,21,6,80,134,641,39,3,13,2,0
15,Hamilton,56,PM2.5,29,0,7,35,351,27,6,10,0,0
16,Cagayan de Oro City,82,PM2.5,34,0,32,67,131,6,0,0,0,0
17,Krakow,125,PM2.5,2,3,50,73,505,22,0,34,1,0
18,Gorakhpur,149,PM2.5,1,7,58,106,609,11,2,105,0,0
19,Dasmarinas,54,PM2.5,39,1,9,16,154,3,0,0,0,0
20,Ar-Rayyan,68,PM10,16,2,20,83,145,16,0,0,0,0
21,Cuttack,44,PM2.5,22,2,10,15,266,5,0,0,0,0
22,Denver,37,PM2.5,27,0,9,21,303,31,0,0,0,0
23,Qingyuan,88,PM2.5,23,2,21,67,261,30,1,13,0,0
24,Banjarmasin,51,PM2.5,13,2,13,20,256,6,0,0,0,0
25,Kottayam,73,PM2.5,7,6,22,41,692,15,26,36,0,0
26,Belgaum,23,PM2.5,6,0,6,7,281,14,10,1,1,0
27,Sheffield,38,PM2.5,16,1,10,13,181,30,30,51,0,0
28,Gaza,119,PM10,39,0,36,195,439,6,1,7,0,0
29,Zaragoza,31,O3,36,2,5,11,129,16,4,11,0,0
30,Zaporizhzhya,76,PM2.5,14,11,27,32,567,30,0,0,0,0
31,Malegaon,136,PM2.5,17,2,50,102,914,22,1,10,2,0
32,Sao Jose dos Campos,80,PM2.5,57,0,27,29,201,20,0,0,0,0
33,Mangalore,129,PM2.5,11,2,50,80,393,24,3,11,0,0
34,Okayama,26,PM2.5,22,2,3,11,301,5,0,5,0,67
35,Ribeirao Preto,47,PM2.5,50,0,10,27,111,9,0,0,0,0
36,Xianyang Shaanxi,47,PM2.5,50,0,10,27,111,9,0,0,0,0
37,Bunia,19,PM2.5,17,0,5,7,116,0,0,0,0,0
38,Lviv,94,PM2.5,16,4,34,44,205,35,0,24,1,0
39,Tongliao,95,PM2.5,31,3,30,45,350,17,0,0,0,0
40,Sialkot,153,PM2.5,15,2,64,97,931,18,12,26,0,0
41,Buffalo City,86,PM2.5,24,0,32,63,85,35,0,0,0,0
42,Suining Sichuan,86,PM2.5,24,0,32,63,85,35,0,0,0,0
43,Oaxaca de Juarez,43,PM2.5,42,0,10,11,101,7,0,0,0,0
44,Washington,53,PM2.5,26,1,11,44,288,27,15,31,0,0
45,Sargodha,136,PM2.5,32,2,45,65,492,4,0,0,0,0
46,Bhavnagar,190,PM2.5,19,10,145,255,1129,26,13,41,7,0
47,Gold Coast,31,PM2.5,23,1,8,20,49,11,0,0,0,0
48,Florence,48,PM2.5,25,1,6,23,363,16,5,12,0,0
49,Jammu,43,PM2.5,32,0,10,18,186,19,3,12,0,0
50,Yulin Shaanxi,43,PM2.5,32,0,10,18,186,19,3,12,0,0
51,Nanded Waghala,145,PM2.5,2,12,60,126,748,10,11,21,2,0
52,Tirupati,163,PM2.5,16,3,72,94,910,10,2,12,2,0
53,Bacoor,40,PM2.5,39,0,9,16,156,2,0,0,0,0
54,The Hague,68,PM2.5,9,1,24,42,268,37,9,0,1,0
55,Seville,64,PM2.5,36,2,18,37,358,24,6,12,0,0
56,Dongtai,102,PM2.5,27,3,36,57,613,16,0,0,0,0
57,Bali,27,O3,29,0,5,8,154,1,0,0,0,0
58,Boston,37,PM2.5,34,0,9,21,253,16,3,8,0,0
59,Yuxi,112,PM2.5,17,4,41,61,824,21,0,0,0,0
60,Bristol,22,PM2.5,33,0,5,10,178,2,1,4,0,0
61,Cheonan,164,PM2.5,6,2,91,101,836,31,3,10,1,0
62,Jundiai,60,PM2.5,70,1,17,41,74,11,0,0,1,0
63,Gulbarga,164,PM2.5,33,6,86,159,511,37,7,42,0,0
64,Padova,86,PM2.5,12,0,32,33,491,11,0,16,1,0
65,Durgapur,156,PM2.5,19,20,65,129,291,10,8,29,1,0
66,Kurnool,161,PM2.5,20,8,75,101,476,22,1,11,1,0
67,El Paso,59,PM2.5,5,1,15,57,300,22,25,36,0,0
68,Nantes,60,PM2.5,28,0,15,24,132,22,0,2,0,0
69,Zagreb,80,PM2.5,23,4,26,26,384,25,0,0,1,0
70,Nashville,62,PM2.5,28,0,21,31,124,13,0,0,0,0
71,Genoa,77,PM2.5,28,2,28,36,356,26,1,8,2,0
72,Ezhou,51,PM2.5,19,1,12,42,423,25,6,16,0,0
73,Santiago,81,PM2.5,73,3,26,77,516,38,0,0,0,0
74,Mar Del Plata,54,PM2.5,19,0,14,27,70,8,0,0,0,0
75,Lodz,110,PM2.5,7,2,37,58,591,21,0,25,4,0
76,Oklahoma City,62,PM2.5,26,0,16,62,400,18,1,6,0,0
77,Las Vegas,56,PM2.5,9,1,16,61,509,42,52,0,0,0
78,General Santos City,31,PM2.5,20,0,8,12,221,3,0,0,0,0
79,Detroit,36,PM10,30,2,9,35,174,18,0,0,0,0
80,Manama,135,PM2.5,34,40,53,91,196,44,0,0,0,0
81,Portland,48,PM2.5,2,1,14,39,441,22,46,58,0,0
82,Macao,84,PM2.5,10,3,25,69,584,47,0,0,0,0
83,Zhoushan,67,PM2.5,27,0,21,21,127,16,0,0,0,0
84,Jhansi,176,PM2.5,6,12,118,179,2733,25,67,80,0,0
