,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,37,PM2.5,25,1,12,24,161,22,3,6,0,0
1,Thessaloniki,98,PM2.5,25,2,33,61,153,16,0,0,4,0
2,Bologna,88,PM2.5,17,1,33,48,357,35,4,14,1,0
3,Barcelona-Puerto La Cruz,32,O3,36,0,3,15,180,3,2,5,1,0
4,Cherthala,82,PM2.5,7,5,27,49,686,21,28,38,0,0
5,Quzhou,117,PM2.5,14,4,45,114,647,39,0,0,0,0
6,Sorocaba,64,PM2.5,44,1,19,32,430,25,0,0,1,0
7,Nottingham,55,PM2.5,19,1,16,23,166,25,7,16,0,0
8,Xalapa,27,PM2.5,26,0,6,9,167,3,0,0,0,0
9,Frankfurt,34,PM2.5,13,0,7,13,185,19,4,9,1,0
10,Nakhon Ratchasima,79,PM2.5,36,1,27,51,580,27,0,0,0,0
11,Vereeniging,44,PM2.5,40,1,12,31,183,26,4,13,1,0
12,Seattle,63,PM2.5,15,0,19,29,415,29,10,28,0,0
13,Bozhou,108,PM2.5,35,1,42,97,155,11,0,0,0,0
14,Nellore,160,PM2.5,26,7,76,131,603,33,4,16,1,0
15,Hamilton,66,PM2.5,6,1,21,26,742,36,15,38,0,0
16,Cagayan de Oro City,86,PM2.5,31,0,35,81,159,11,0,0,0,0
17,Krakow,76,PM2.5,5,3,24,28,498,20,0,48,1,0
18,Gorakhpur,114,PM2.5,8,7,37,95,455,9,2,68,0,0
19,Dasmarinas,76,PM2.5,37,1,24,42,166,26,0,0,0,0
20,Ar-Rayyan,76,PM10,32,2,20,106,116,8,0,0,0,0
21,Cuttack,57,PM2.5,23,2,13,18,285,8,0,0,0,0
22,Denver,37,PM2.5,31,0,8,24,248,25,0,0,0,0
23,Qingyuan,72,PM2.5,35,2,20,82,238,21,1,12,0,0
24,Banjarmasin,45,PM2.5,14,1,12,19,279,8,0,0,0,0
25,Kottayam,75,PM2.5,8,4,22,56,694,22,26,36,0,0
26,Belgaum,19,PM2.5,14,0,5,6,283,11,10,2,1,0
27,Sheffield,28,PM2.5,20,1,7,16,161,17,9,19,0,0
28,Gaza,132,PM10,48,0,38,284,366,1,0,3,0,0
29,Zaragoza,35,PM2.5,32,2,11,13,126,18,4,11,0,0
30,Zaporizhzhya,91,PM2.5,15,17,29,40,712,30,0,0,0,0
31,Malegaon,133,PM2.5,29,3,47,67,493,21,2,9,2,0
32,Sao Jose dos Campos,85,PM2.5,46,0,24,39,386,21,0,0,0,0
33,Mangalore,129,PM2.5,16,2,48,77,349,42,5,11,1,0
34,Okayama,54,PM2.5,20,2,14,42,579,35,2,13,0,83
35,Ribeirao Preto,58,PM2.5,51,1,15,43,125,14,0,0,0,0
36,Xianyang Shaanxi,58,PM2.5,51,1,15,43,125,14,0,0,0,0
37,Bunia,18,PM2.5,17,0,4,7,123,0,0,0,0,0
38,Lviv,90,PM2.5,20,3,32,40,184,28,0,7,1,0
39,Tongliao,89,PM2.5,17,6,27,93,699,22,0,0,0,0
40,Sialkot,140,PM2.5,29,2,53,81,683,12,5,16,0,0
41,Buffalo City,78,PM2.5,26,0,30,57,78,36,0,0,0,0
42,Suining Sichuan,78,PM2.5,26,0,30,57,78,36,0,0,0,0
43,Oaxaca de Juarez,46,PM2.5,31,0,15,15,133,8,0,0,0,0
44,Washington,62,PM2.5,5,1,16,40,565,39,50,77,0,0
45,Sargodha,163,PM2.5,52,6,71,102,704,6,0,0,0,0
46,Bhavnagar,187,PM2.5,23,27,118,183,803,27,9,34,7,0
47,Gold Coast,187,PM2.5,23,27,118,183,803,27,9,34,7,0
48,Florence,59,PM2.5,3,1,15,23,812,31,13,38,0,0
49,Jammu,52,PM2.5,20,0,19,30,329,25,5,27,0,0
50,Yulin Shaanxi,52,PM2.5,20,0,19,30,329,25,5,27,0,0
51,Nanded Waghala,97,PM2.5,2,12,38,83,429,3,11,15,0,0
52,Tirupati,164,PM2.5,16,3,91,115,946,17,3,14,2,0
53,Bacoor,48,PM2.5,36,0,11,19,172,6,0,0,0,0
54,The Hague,54,PM2.5,9,1,15,30,228,37,8,0,1,0
55,Seville,68,PM2.5,32,2,20,34,360,25,5,11,0,0
56,Cotonou,68,PM2.5,0,0,0,0,0,0,0,0,0,0
57,Dongtai,91,PM2.5,23,3,35,65,796,27,0,0,0,0
58,Bali,61,PM2.5,31,0,20,41,202,23,0,0,0,0
59,Boston,33,PM10,23,0,5,32,310,18,4,20,0,0
60,Yuxi,116,PM2.5,30,3,39,57,636,14,0,0,0,0
61,Bristol,34,PM2.5,19,0,7,12,245,16,1,19,0,0
62,Cheonan,156,PM2.5,11,3,66,77,725,23,3,7,1,0
63,Jundiai,68,PM2.5,47,1,24,40,412,21,0,0,1,0
64,Gulbarga,148,PM2.5,41,6,50,86,1,14,4,16,0,0
65,Padova,70,PM2.5,10,0,21,23,396,13,0,19,1,0
66,Durgapur,157,PM2.5,23,0,68,143,748,10,8,28,6,0
67,Kurnool,160,PM2.5,12,4,77,121,508,17,0,21,0,0
68,El Paso,77,PM2.5,0,1,20,55,400,26,42,59,0,0
69,Nantes,58,PM2.5,28,0,15,21,129,22,4,1,0,0
70,Zagreb,107,PM2.5,22,4,35,39,337,35,0,0,2,0
71,Nashville,35,PM2.5,22,1,8,34,195,17,0,0,0,0
72,Genoa,60,PM2.5,17,1,17,22,390,22,2,9,2,0
73,Ezhou,41,PM2.5,1,2,10,25,624,26,10,38,0,0
74,Santiago,83,PM2.5,13,2,30,87,953,57,0,0,0,0
75,Mar Del Plata,54,PM2.5,18,0,15,29,71,8,0,0,0,0
76,Lodz,112,PM2.5,8,2,46,58,619,27,0,29,4,0
