,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,21,O3,18,0,1,10,130,20,5,26,0,0
1,Thessaloniki,91,PM2.5,29,2,31,62,230,26,0,0,1,0
2,Bologna,88,PM2.5,10,1,35,58,316,43,0,0,0,0
3,Barcelona-Puerto La Cruz,28,O3,26,1,5,10,175,8,3,9,1,0
4,Cherthala,76,PM2.5,4,5,20,34,809,11,29,42,0,0
5,Quzhou,89,PM2.5,18,3,29,62,472,25,0,0,0,0
6,Sorocaba,63,PM2.5,73,1,19,23,182,21,0,0,0,0
7,Nottingham,57,PM2.5,34,1,15,41,150,22,14,22,0,0
8,Xalapa,29,PM2.5,38,0,6,9,174,2,0,0,0,0
9,Frankfurt,55,PM2.5,2,0,13,17,199,31,44,65,1,0
10,Nakhon Ratchasima,109,PM2.5,24,1,40,67,580,23,0,0,0,0
11,Vereeniging,46,PM2.5,43,1,9,23,158,25,3,9,0,0
12,Seattle,61,PM2.5,3,0,18,42,387,25,15,30,0,0
13,Bozhou,123,PM2.5,22,1,44,90,109,13,0,0,0,0
14,Nellore,165,PM2.5,23,5,95,139,633,38,7,18,1,0
15,Hamilton,37,PM10,25,0,8,44,333,22,5,23,0,0
16,Cagayan de Oro City,59,PM2.5,30,0,10,16,154,2,0,0,0,0
17,Krakow,89,PM2.5,14,2,32,60,510,19,0,58,2,0
18,Gorakhpur,119,PM2.5,1,6,35,79,466,11,2,113,0,0
19,Dasmarinas,78,PM2.5,43,1,21,35,178,10,0,0,0,0
20,Ar-Rayyan,69,PM2.5,20,4,21,59,172,19,0,0,0,0
21,Cuttack,76,PM2.5,32,3,23,34,260,4,0,0,0,0
22,Denver,58,PM2.5,2,2,18,70,936,46,0,11,0,0
23,Qingyuan,154,PM2.5,17,2,77,126,496,30,1,25,0,0
24,Banjarmasin,38,PM2.5,10,1,10,14,209,4,0,0,0,0
25,Kottayam,93,PM2.5,7,4,36,81,864,25,26,45,0,0
26,Belgaum,23,PM2.5,7,0,6,8,259,8,5,2,1,0
27,Sheffield,32,PM2.5,35,0,8,18,645,15,4,11,0,0
28,Gaza,45,PM2.5,30,0,12,42,582,12,0,13,1,0
29,Zaragoza,41,PM2.5,14,2,11,47,218,11,6,17,0,0
30,Zaporizhzhya,133,PM2.5,21,5,49,75,307,24,0,0,0,0
31,Malegaon,156,PM2.5,18,4,65,139,1081,26,2,17,2,0
32,Sao Jose dos Campos,60,PM2.5,66,0,17,34,200,28,0,0,0,0
33,Mangalore,154,PM2.5,5,2,70,89,392,36,7,16,0,0
34,Okayama,43,PM2.5,25,2,11,42,388,32,1,6,0,46
35,Ribeirao Preto,59,PM2.5,57,0,15,30,118,19,0,0,0,0
36,Xianyang Shaanxi,59,PM2.5,57,0,15,30,118,19,0,0,0,0
37,Bunia,18,PM2.5,16,0,4,6,110,0,0,0,0,0
38,Lviv,75,PM2.5,26,2,26,41,192,29,0,0,0,0
39,Tongliao,92,PM2.5,13,23,33,49,263,19,0,0,0,0
40,Sialkot,160,PM2.5,6,4,93,194,1301,16,10,25,1,0
41,Buffalo City,71,PM2.5,0,0,21,52,0,36,1,3,0,0
42,Suining Sichuan,71,PM2.5,0,0,21,52,0,36,1,3,0,0
43,Oaxaca de Juarez,55,PM2.5,43,0,15,17,113,7,0,0,0,0
44,Washington,53,PM2.5,18,1,16,50,253,33,12,26,0,0
45,Sargodha,170,PM2.5,17,2,98,141,1082,22,0,0,0,0
46,Bhavnagar,187,PM2.5,15,13,139,257,1262,36,19,60,7,0
47,Gold Coast,24,PM2.5,15,1,4,12,65,3,0,0,0,0
48,Florence,26,PM2.5,22,0,6,16,306,12,5,20,0,0
49,Jammu,49,PM2.5,24,1,11,31,305,30,15,37,0,0
50,Yulin Shaanxi,49,PM2.5,24,1,11,31,305,30,15,37,0,0
51,Nanded Waghala,159,PM2.5,4,11,77,157,866,9,11,20,3,0
52,Tirupati,157,PM2.5,19,2,67,75,785,8,2,10,2,0
53,Bacoor,41,PM2.5,43,1,10,19,183,1,0,0,0,0
54,The Hague,52,PM2.5,29,0,12,34,143,24,8,0,1,0
55,Seville,68,PM2.5,25,2,17,35,404,36,6,20,0,0
56,Dongtai,164,PM2.5,18,3,84,106,836,24,0,0,0,0
57,Bali,57,PM2.5,27,0,12,18,335,9,0,0,0,0
58,Boston,43,PM2.5,32,0,11,36,294,15,5,13,0,0
59,Yuxi,114,PM2.5,3,3,43,70,1068,21,0,0,0,0
60,Bristol,27,O3,32,0,6,7,265,10,3,14,0,0
61,Jundiai,55,PM2.5,73,1,12,38,173,20,0,0,0,0
62,Gulbarga,172,PM2.5,22,6,80,146,507,32,9,38,1,0
63,Padova,76,PM2.5,8,1,22,27,239,15,0,0,0,0
64,Durgapur,171,PM2.5,2,14,95,242,1691,11,21,46,19,0
65,Kurnool,176,PM2.5,7,3,124,261,962,23,2,37,0,0
