,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,29,O3,29,1,4,9,157,7,1,8,0,0
1,Thessaloniki,102,PM2.5,6,2,36,67,153,17,0,0,4,0
2,Bologna,83,PM2.5,15,1,27,48,357,43,4,10,1,0
3,Barcelona-Puerto La Cruz,31,O3,35,0,3,8,181,4,1,5,1,0
4,Cherthala,82,PM2.5,7,5,28,50,693,21,28,37,0,0
5,Quzhou,82,PM2.5,7,5,28,50,693,21,28,37,0,0
6,Sorocaba,59,PM2.5,22,1,17,29,562,26,0,0,1,0
7,Nottingham,41,PM2.5,26,1,11,18,151,20,3,7,0,0
8,Xalapa,28,PM2.5,25,0,6,9,159,2,0,0,0,0
9,Frankfurt,37,PM2.5,11,0,10,13,184,17,4,9,1,0
10,Nakhon Ratchasima,75,PM2.5,50,1,22,46,450,19,0,0,0,0
11,Vereeniging,39,PM2.5,39,2,11,28,172,29,4,14,1,0
12,Seattle,60,PM2.5,14,0,18,35,436,28,9,28,0,0
13,Bozhou,99,PM2.5,38,1,32,91,100,10,0,0,0,0
14,Nellore,159,PM2.5,31,6,75,123,630,31,3,15,1,0
15,Hamilton,63,PM2.5,6,1,16,16,619,23,20,27,0,0
16,Cagayan de Oro City,73,PM2.5,32,0,33,68,156,8,0,0,0,0
17,Krakow,77,PM2.5,5,3,24,27,478,21,0,53,1,0
18,Gorakhpur,123,PM2.5,13,7,40,88,489,11,2,30,0,0
19,Dasmarinas,76,PM2.5,36,1,24,44,165,24,0,0,0,0
20,Ar-Rayyan,75,PM10,38,2,19,110,110,5,0,0,0,0
21,Cuttack,61,PM2.5,24,2,15,21,286,9,0,0,0,0
22,Denver,41,PM2.5,25,0,9,23,314,30,0,0,0,0
23,Qingyuan,78,PM2.5,45,2,25,78,259,27,1,12,0,0
24,Banjarmasin,41,PM2.5,15,1,11,17,266,7,0,0,0,0
25,Kottayam,78,PM2.5,9,4,22,56,677,17,25,35,0,0
26,Belgaum,17,PM2.5,15,0,4,4,277,11,11,1,1,0
27,Sheffield,26,PM2.5,25,0,6,12,157,12,1,6,0,0
28,Gaza,98,PM10,50,0,21,191,351,1,0,3,0,0
29,Zaragoza,26,PM2.5,33,2,6,16,128,17,4,10,0,0
30,Zaporizhzhya,96,PM2.5,16,19,31,41,779,27,0,0,0,0
31,Malegaon,135,PM2.5,34,2,46,58,356,19,1,7,3,0
32,Sao Jose dos Campos,95,PM2.5,40,0,39,42,464,17,0,0,0,0
33,Mangalore,127,PM2.5,18,2,40,69,303,23,4,11,0,0
34,Okayama,54,PM2.5,20,3,13,43,659,40,1,14,0,87
35,Ribeirao Preto,59,PM2.5,46,1,18,36,129,10,0,0,0,0
36,Xianyang Shaanxi,59,PM2.5,46,1,18,36,129,10,0,0,0,0
37,Bunia,19,PM2.5,17,0,5,7,123,0,0,0,0,0
38,Lviv,89,PM2.5,22,3,32,49,182,28,0,12,1,0
39,Tongliao,94,PM2.5,10,15,29,115,786,30,0,0,0,0
40,Sialkot,139,PM2.5,32,3,54,82,579,10,4,9,0,0
41,Buffalo City,68,PM2.5,26,0,20,46,78,34,0,0,0,0
42,Suining Sichuan,68,PM2.5,26,0,20,46,78,34,0,0,0,0
43,Oaxaca de Juarez,32,PM2.5,29,0,7,10,139,1,0,0,0,0
44,Washington,66,PM2.5,14,1,18,27,476,31,34,64,0,0
45,Sargodha,169,PM2.5,60,7,81,116,768,7,0,0,0,0
46,Bhavnagar,189,PM2.5,29,27,121,186,655,18,8,27,7,0
47,Gold Coast,55,PM2.5,22,1,14,24,54,17,0,0,0,0
48,Florence,60,PM2.5,3,1,15,18,648,28,13,21,0,0
49,Jammu,27,PM2.5,24,0,6,9,247,22,6,29,0,0
50,Yulin Shaanxi,27,PM2.5,24,0,6,9,247,22,6,29,0,0
51,Nanded Waghala,90,PM2.5,3,12,29,63,357,3,10,13,0,0
52,Tirupati,162,PM2.5,19,3,86,123,979,16,3,15,1,0
53,Bacoor,51,PM2.5,36,1,11,20,173,7,0,0,0,0
54,The Hague,53,PM2.5,11,1,14,31,190,40,8,0,1,0
55,Seville,68,PM2.5,23,2,17,39,382,25,8,18,0,0
56,Cotonou,68,PM2.5,23,2,17,39,382,25,8,18,0,0
57,Dongtai,87,PM2.5,25,3,33,57,754,26,0,0,0,0
58,Bali,53,PM2.5,32,0,6,9,206,3,0,0,0,0
59,Boston,37,PM2.5,25,0,8,45,264,16,3,15,0,0
60,Yuxi,119,PM2.5,30,3,44,58,747,17,0,0,0,0
61,Bristol,37,PM2.5,20,0,8,12,245,11,1,14,0,0
62,Cheonan,156,PM2.5,13,2,68,75,727,15,3,8,0,0
63,Jundiai,61,PM2.5,37,1,19,37,536,10,0,0,0,0
64,Gulbarga,153,PM2.5,51,6,56,79,18,4,3,6,0,0
65,Padova,71,PM2.5,10,0,21,23,410,12,0,14,1,0
66,Durgapur,157,PM2.5,34,13,64,124,435,9,8,27,4,0
67,Kurnool,158,PM2.5,14,4,80,123,434,16,0,18,0,0
68,El Paso,87,PM2.5,0,0,24,75,400,27,31,50,0,0
69,Nantes,59,PM2.5,30,0,17,22,130,19,1,1,0,0
70,Zagreb,114,PM2.5,15,4,41,41,335,31,0,0,2,0
71,Nashville,35,PM2.5,20,1,8,36,189,10,0,0,0,0
72,Genoa,58,PM2.5,14,1,13,27,383,30,1,7,2,0
73,Ezhou,43,PM2.5,2,1,10,19,494,22,5,15,0,0
74,Santiago,80,PM2.5,3,2,26,67,1136,49,0,0,0,0
75,Mar Del Plata,51,PM2.5,17,0,15,33,70,7,0,0,0,0
76,Lodz,105,PM2.5,4,2,42,53,532,30,0,31,2,0
77,Oklahoma City,70,PM2.5,17,0,19,43,411,4,0,4,0,0
78,Las Vegas,56,PM2.5,5,2,10,48,254,29,118,0,0,0
79,General Santos City,29,O3,26,0,6,9,187,3,0,0,0,0
80,Detroit,37,PM10,25,2,5,40,220,19,0,0,0,0
81,Manama,130,PM2.5,39,36,48,95,185,53,0,0,0,0
82,Portland,37,PM10,8,1,8,43,92,20,4,15,0,0
83,Macao,106,O3,52,4,32,67,470,28,0,0,0,0
84,Zhoushan,55,PM2.5,20,1,16,31,188,10,0,0,0,0
85,Jhansi,152,PM2.5,37,7,58,86,597,25,2,9,0,0
86,Memphis,76,PM2.5,11,1,26,29,162,17,0,0,0,0
87,Doha,152,PM2.5,45,23,56,101,195,45,0,0,0,0
