,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,27,PM2.5,19,0,7,10,154,7,0,8,0,0
1,Thessaloniki,97,PM2.5,15,2,34,47,143,17,0,0,3,0
2,Bologna,93,PM2.5,8,1,31,32,505,23,8,18,1,0
3,Barcelona-Puerto La Cruz,27,O3,26,0,4,6,175,8,2,10,1,0
4,Cherthala,104,PM2.5,4,6,49,91,730,24,36,48,0,0
5,Quzhou,117,PM2.5,25,5,49,89,656,26,0,0,0,0
6,Sorocaba,54,PM2.5,19,1,10,19,464,9,0,0,1,0
7,Nottingham,66,PM2.5,1,1,20,28,219,28,9,28,0,0
8,Xalapa,41,PM2.5,16,0,10,15,284,11,0,0,0,0
9,Frankfurt,46,PM2.5,2,0,10,18,234,11,5,12,1,0
10,Nakhon Ratchasima,118,PM2.5,55,2,43,61,470,15,0,0,0,0
11,Vereeniging,30,O3,28,2,4,7,218,4,1,6,1,0
12,Seattle,46,PM2.5,27,0,10,37,268,23,2,12,0,0
13,Bozhou,128,PM2.5,41,1,42,82,149,12,0,0,0,0
14,Nellore,162,PM2.5,25,6,79,139,868,39,12,26,3,0
15,Hamilton,52,PM2.5,23,0,14,31,291,21,0,14,0,0
16,Cagayan de Oro City,88,PM2.5,39,0,31,38,117,9,0,0,0,0
17,Krakow,159,PM2.5,1,3,75,91,373,6,0,37,1,0
18,Gorakhpur,171,PM2.5,4,7,81,148,1295,11,2,57,0,0
19,Dasmarinas,80,PM2.5,61,4,25,64,302,23,0,0,0,0
20,Ar-Rayyan,89,PM10,27,3,28,128,114,4,0,0,0,0
21,Cuttack,62,PM2.5,28,4,17,24,303,6,0,0,0,0
22,Denver,56,PM2.5,35,0,16,39,184,17,0,3,0,0
23,Qingyuan,66,PM2.5,35,2,17,50,218,35,3,14,0,0
24,Banjarmasin,47,PM2.5,29,1,16,27,169,16,0,0,0,0
25,Kottayam,115,PM2.5,7,6,53,91,715,17,33,45,0,0
26,Belgaum,61,PM2.5,6,0,15,16,284,9,3,3,1,0
27,Sheffield,44,PM2.5,4,1,12,16,163,19,11,29,0,0
28,Gaza,116,PM10,27,0,44,205,350,7,0,10,1,0
29,Zaragoza,28,O3,31,1,4,7,127,5,4,9,0,0
30,Zaporizhzhya,65,PM2.5,16,10,20,24,505,21,0,0,0,0
31,Malegaon,153,PM2.5,26,5,66,110,628,18,1,7,3,0
32,Sao Jose dos Campos,67,PM2.5,19,0,19,26,186,21,0,0,1,0
33,Mangalore,144,PM2.5,19,2,43,100,480,25,4,12,0,0
34,Okayama,52,PM2.5,13,2,14,43,400,43,11,23,0,98
35,Ribeirao Preto,52,PM2.5,13,2,14,43,400,43,11,23,0,98
36,Xianyang Shaanxi,48,PM2.5,22,0,10,25,139,17,0,0,1,0
37,Bunia,21,PM2.5,20,0,6,9,114,0,0,0,0,0
38,Lviv,120,PM2.5,9,2,45,59,233,25,0,10,4,0
39,Tongliao,61,PM2.5,32,2,14,17,263,6,0,0,0,0
40,Sialkot,143,PM2.5,28,1,51,77,775,9,6,14,0,0
41,Buffalo City,60,PM2.5,22,0,18,47,138,21,0,0,0,0
42,Suining Sichuan,60,PM2.5,22,0,18,47,138,21,0,0,0,0
43,Oaxaca de Juarez,56,PM2.5,23,0,17,21,226,14,0,0,0,0
44,Washington,55,PM2.5,18,1,14,44,366,27,18,42,0,0
45,Sargodha,101,PM2.5,35,2,35,50,371,3,0,0,0,0
46,Bhavnagar,179,PM2.5,16,10,118,178,1102,21,8,27,7,0
47,Gold Coast,38,PM2.5,28,1,8,25,56,23,0,0,0,0
48,Florence,31,PM2.5,26,0,8,14,260,8,0,12,0,0
49,Jammu,42,PM2.5,27,0,6,13,301,15,2,18,0,0
50,Yulin Shaanxi,42,PM2.5,27,0,6,13,301,15,2,18,0,0
51,Nanded Waghala,182,PM2.5,2,12,146,205,579,7,12,19,3,0
52,Tirupati,172,PM2.5,6,1,114,130,1407,24,10,27,3,0
53,Bacoor,76,PM2.5,60,4,27,29,300,15,0,0,0,0
54,The Hague,68,PM2.5,12,0,27,37,255,22,0,0,1,0
55,Seville,88,PM2.5,13,2,32,53,476,34,3,20,0,0
56,Cotonou,88,PM2.5,13,2,32,53,476,34,3,20,0,0
57,Dongtai,148,PM2.5,28,5,56,91,848,25,0,0,0,0
58,Bali,79,PM2.5,32,0,28,51,211,17,0,0,0,0
59,Boston,48,PM2.5,9,0,11,36,418,23,7,29,0,0
60,Yuxi,128,PM2.5,9,4,49,81,936,23,0,0,0,0
61,Bristol,53,PM2.5,23,0,13,13,397,18,3,22,0,0
62,Cheonan,162,PM2.5,4,5,82,209,1541,26,40,52,3,0
63,Jundiai,79,PM2.5,16,1,25,51,455,22,0,0,1,0
64,Gulbarga,164,PM2.5,16,6,88,172,838,43,17,54,0,0
65,Padova,77,PM2.5,13,1,22,24,378,13,0,10,1,0
66,Durgapur,83,PM2.5,20,9,23,43,242,8,9,26,2,0
67,Kurnool,153,PM2.5,39,7,60,84,529,9,5,13,1,0
68,El Paso,64,PM10,17,0,17,115,300,36,11,24,0,0
69,Nantes,51,PM2.5,17,0,15,28,139,27,1,2,0,0
70,Zagreb,83,PM2.5,6,5,27,37,412,27,0,0,2,0
71,Nashville,72,PM2.5,31,0,20,34,112,13,0,0,0,0
72,Genoa,61,PM2.5,22,1,16,16,409,10,1,28,2,0
73,Ezhou,33,PM2.5,25,0,8,40,388,18,0,10,0,0
74,Santiago,68,PM2.5,21,2,23,60,530,38,0,0,0,0
75,Mar Del Plata,34,PM2.5,16,0,7,13,67,1,0,0,0,0
76,Lodz,34,PM2.5,16,0,7,13,67,1,0,0,0,0
77,Oklahoma City,64,PM2.5,23,0,18,54,588,28,7,23,0,0
78,Las Vegas,56,PM10,10,0,14,73,653,39,5,0,0,0
79,General Santos City,90,PM2.5,36,0,35,35,143,5,0,0,0,0
80,Detroit,50,PM10,20,1,7,52,195,18,0,0,0,0
81,Manama,148,PM2.5,30,25,60,60,192,27,0,0,0,0
82,Portland,58,PM2.5,4,1,16,37,257,31,8,27,0,0
83,Macao,84,PM2.5,42,5,28,55,527,25,0,0,0,0
84,Zhoushan,60,PM2.5,31,0,16,19,112,26,0,0,0,0
85,Jhansi,172,PM2.5,14,6,97,130,715,21,9,21,0,0
86,Memphis,52,PM2.5,32,1,12,33,111,14,0,0,0,0
87,Doha,162,PM2.5,24,27,78,113,255,47,0,0,0,0
88,Chiclayo,36,PM2.5,19,0,8,12,66,0,0,0,0,0
89,Wuhai,75,PM2.5,7,9,24,49,1336,25,0,0,0,0
90,Be'er Sheva,112,PM2.5,14,1,38,134,376,11,1,12,0,0
91,Durango,30,O3,25,0,3,4,169,8,0,0,0,0
92,Bokaro Steel City,143,PM2.5,32,14,47,87,621,17,8,33,4,0
93,Wroclaw,147,PM2.5,3,3,56,56,337,12,1,11,1,0
94,Venezia,84,PM2.5,22,1,27,28,289,19,0,0,0,0
95,Jambi,52,PM2.5,36,1,11,16,228,1,0,0,0,0
96,Duesseldorf,67,PM2.5,3,1,19,22,320,21,3,4,0,0
97,Belfast,61,PM2.5,26,1,11,21,152,8,1,1,0,0
98,Stuttgart,54,PM2.5,4,1,15,36,240,20,6,8,0,0
99,Riga,64,PM2.5,28,1,17,22,176,12,0,0,0,0
100,Kolhapur,100,PM2.5,33,2,25,48,370,14,6,14,1,0
101,Bacolod,63,PM2.5,39,0,17,40,121,9,0,0,0,0
102,Ulyanovsk,62,PM2.5,16,1,19,22,149,23,0,0,0,0
103,Al-Ain,160,PM2.5,23,3,70,123,213,37,0,0,0,0
104,Bari,23,O3,25,0,4,5,137,6,0,0,0,0
105,Yulin Guangxi,86,PM2.5,42,2,37,64,166,9,3,8,0,0
106,Ajmer,158,PM2.5,6,5,72,175,816,42,8,54,11,0
107,Kuching,152,PM2.5,37,0,63,71,160,21,0,0,0,0
108,Geneva,54,PM2.5,11,0,15,4,99,2,0,1,0,0
109,Anshun,49,PM2.5,18,0,11,38,312,30,5,24,0,0
110,Colombo,44,PM2.5,14,0,12,14,89,7,0,0,0,0
111,Ujjain,119,PM2.5,17,1,51,203,665,36,6,21,1,0
112,Gothenburg,70,PM2.5,8,0,21,21,153,15,0,0,0,0
113,Patiala,162,PM2.5,5,1,90,221,725,35,7195,14,2111,0
114,Bilaspur,151,PM2.5,13,4,59,159,594,8,24,44,3,0
115,Louisville,66,PM2.5,26,0,17,37,184,19,0,0,0,0
116,San Jose del Monte,63,PM2.5,46,2,17,31,200,26,0,0,0,0
117,Yaroslavl,55,PM2.5,23,2,15,20,171,17,0,0,0,0
118,Brighton,37,PM2.5,10,0,8,10,331,5,0,5,0,0
119,Feira De Santana,36,PM2.5,13,1,9,16,112,3,0,0,0,0
120,Comilla,83,PM2.5,1,8,28,42,338,3,1,6,0,0
121,Mathura,213,PM2.5,2,4,174,214,1621,17,9,38,0,0
122,Skopje,82,PM2.5,17,4,27,27,333,5,0,0,0,0
123,Leipzig,51,PM2.5,5,0,13,22,225,11,2,10,1,0
124,Agartala,99,PM2.5,1,8,36,61,343,11,1,6,0,0
125,Kingston,28,PM2.5,24,1,6,23,140,10,0,0,0,0
126,Sangli,130,PM2.5,21,2,50,92,396,24,4,12,1,0
127,Samarkand,130,PM2.5,21,2,50,92,396,24,4,12,1,0
128,Malaga,59,PM2.5,34,1,17,18,237,14,1,6,0,0
129,Ibague,52,PM2.5,24,0,14,18,212,7,0,0,0,0
130,Dortmund,68,PM2.5,4,0,21,24,248,19,49,3,0,0
131,Kagoshima,26,PM2.5,28,1,7,12,200,9,5,14,0,40
132,Cabimas,25,PM2.5,20,2,6,9,154,7,0,0,0,0
133,Milwaukee,67,PM2.5,15,1,20,45,334,22,1,0,0,0
134,Samut Sakhon,165,PM2.5,28,9,85,156,1051,55,0,0,0,0
135,Essen,59,PM2.5,5,1,17,26,329,19,14,0,0,0
136,Dresden,43,PM2.5,5,0,9,15,318,7,1,10,1,0
137,Udaipur,162,PM2.5,8,3,84,148,359,40,16,58,1,0
138,Vellore,158,PM2.5,16,5,74,149,851,29,7,21,1,0
139,Thoothukkudi,79,PM2.5,2,1,30,39,204,18,5,13,1,0
140,Bloemfontein,20,PM2.5,21,1,4,6,102,0,0,0,0,0
141,Udon Thani,155,PM2.5,40,1,66,84,830,17,0,0,0,0
142,Jalgaon,173,PM2.5,21,24,94,127,777,25,7,24,5,0
143,Zaoyang,165,PM2.5,18,6,82,125,926,30,0,0,0,0
144,Yiyang Hunan,164,PM2.5,16,6,76,160,802,17,6,23,2,0
145,Baltimore,51,PM2.5,29,0,12,27,143,16,3,14,0,0
146,Kitchener,39,PM2.5,26,1,9,20,260,12,2,6,0,0
147,Poza Rica de Hidalgo,39,PM2.5,25,2,11,18,134,9,0,0,0,0
148,Oujda,28,O3,33,1,4,12,113,1,0,0,0,0
149,Orenburg,66,PM2.5,13,0,16,45,143,35,0,0,0,0
150,Bremen,84,PM2.5,10,0,31,33,211,14,2,8,0,0
151,Kota Kinabalu,56,PM2.5,31,0,19,67,140,13,0,0,0,0
152,Basel,49,PM2.5,4,0,11,11,166,9,0,11,0,0
153,Gomel,54,PM2.5,19,2,14,17,164,3,0,0,0,0
154,Albuquerque,56,PM2.5,19,1,15,48,192,23,2,15,0,0
155,Meknes,42,PM2.5,25,3,11,17,118,3,0,0,0,0
156,Panipat,142,PM2.5,9,1,55,97,720,34,2,6,1,0
157,Irbid,64,PM2.5,23,1,20,70,311,8,3,12,1,0
158,Chiang Rai,151,PM2.5,22,1,64,106,510,24,0,0,0,0
159,Leicester,56,PM2.5,1,1,15,19,224,16,5,21,0,0
160,Tucson,52,PM2.5,28,1,14,49,214,21,0,0,0,0
161,Imus,102,PM2.5,63,4,34,58,317,30,0,0,0,0
162,Villavicencio,58,PM2.5,15,1,15,21,190,9,0,0,0,0
163,Sakarya,166,PM2.5,3,26,73,100,2124,24,0,0,0,0
164,Utrecht,62,PM2.5,6,0,19,24,236,5,0,0,0,0
165,Larkana,167,PM2.5,37,6,84,127,553,4,0,0,0,0
166,Basilan City,39,O3,44,0,6,9,112,0,0,0,0,0
167,Kerman,69,PM2.5,17,0,23,57,410,10,0,6,0,194
168,Mekele,51,PM2.5,35,0,14,25,219,1,0,0,0,0
169,Edinburgh,22,O3,28,1,5,7,131,5,3,8,0,0
170,San Juan,31,O3,35,0,5,9,86,0,0,0,0,0
171,Ryazan,63,PM2.5,13,4,18,27,209,25,0,0,0,0
172,Vilnius,80,PM2.5,14,2,26,27,175,17,0,8,0,0
173,Calamba,40,PM2.5,52,2,10,17,222,3,0,0,0,0
174,Hannover,57,PM2.5,10,1,16,18,215,7,2,6,0,0
175,Fresno,82,PM2.5,19,0,29,63,421,22,0,8,0,775
176,Astrakhan,48,PM2.5,7,0,14,18,145,18,0,0,0,0
177,Bellary,125,PM2.5,30,20,36,65,369,25,5,13,0,0
178,Pietermaritzburg,80,PM2.5,13,3,25,30,200,17,0,0,0,0
179,Rustenburg,33,PM2.5,29,2,7,12,483,4,1,2,0,0
180,Sheikhupura,211,PM2.5,10,3,174,303,1314,48,7,55,2,0
181,Grenoble,59,PM2.5,8,1,16,29,265,26,0,1,0,0
182,Angeles City,42,PM2.5,46,1,11,16,194,2,0,0,0,0
183,Poznan,151,PM2.5,7,7,55,62,457,24,0,4,0,0
184,Cuautla Morelos,97,SO2,28,73,16,23,474,12,0,0,0,0
185,Kalasin,155,PM2.5,53,4,72,124,505,16,0,0,0,0
186,Atlanta,106,PM2.5,21,2,34,66,769,29,18,33,0,0
187,Rupganj,74,PM2.5,2,8,26,43,342,4,1,6,0,0
188,Penza,67,PM2.5,5,3,23,32,172,31,0,0,0,0
189,Porto Velho,39,PM2.5,10,1,9,13,158,2,0,0,0,0
190,Chuxiong,94,PM2.5,29,3,36,36,577,5,0,0,0,0
191,Duisburg,52,PM2.5,3,1,14,24,622,21,15,0,0,0
192,Muzaffarpur,217,PM2.5,9,1,157,239,777,40,5,26,2,0
193,Changge,155,PM2.5,21,8,63,105,1032,26,0,0,0,0
194,Kuantan,110,PM2.5,49,0,45,68,197,8,0,0,0,0
195,Kandahar,20,O3,20,0,3,13,353,18,4,26,0,0
196,Nurenberg,51,PM2.5,1,1,11,25,371,11,17,0,0,0
197,London CA,51,PM2.5,27,1,12,13,286,3,2,6,0,0
198,Bournemouth,49,PM2.5,12,0,14,18,165,13,2,10,0,0
199,Khon-Kaen,155,PM2.5,51,3,68,114,596,11,0,0,0,0
200,Cheboksary,58,PM2.5,28,2,14,21,130,20,0,0,0,0
201,Lipetsk,151,PM2.5,15,4,57,64,216,19,0,0,0,0
202,Murcia,17,PM2.5,11,3,4,14,436,10,4,13,0,0
203,Tirana,32,O3,37,0,3,4,121,1,0,0,0,0
204,Surat Thani,129,PM2.5,43,3,45,70,236,19,0,0,0,0
205,Kansas City,57,PM10,33,0,10,52,140,17,1,6,0,0
