,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,40,PM2.5,13,1,12,15,172,22,11,22,0,0
1,Thessaloniki,99,PM2.5,26,2,33,59,154,22,0,0,3,0
2,Bologna,104,PM2.5,9,1,38,45,624,87,12,17,2,0
3,Barcelona-Puerto La Cruz,31,O3,32,0,5,14,176,8,2,10,1,0
4,Cherthala,39,PM2.5,4,5,6,13,671,10,31,42,0,0
5,Quzhou,89,PM2.5,2,3,27,61,499,30,0,0,0,0
6,Sorocaba,63,PM2.5,44,1,18,24,296,21,0,0,3,0
7,Nottingham,56,PM2.5,9,2,16,22,225,23,23,42,0,0
8,Xalapa,33,O3,37,0,7,10,144,2,0,0,0,0
9,Frankfurt,42,PM2.5,3,0,12,20,295,21,21,7,1,0
10,Nakhon Ratchasima,148,PM2.5,18,2,55,83,690,33,0,0,0,0
11,Vereeniging,59,PM2.5,31,1,16,29,301,20,4,14,0,0
12,Seattle,60,PM2.5,24,0,18,32,200,31,3,10,0,0
13,Bozhou,131,PM2.5,30,1,49,96,216,11,0,0,0,0
14,Nellore,159,PM2.5,25,7,65,93,577,32,3,10,2,0
15,Hamilton,42,PM2.5,30,1,8,39,276,14,1,11,0,0
16,Cagayan de Oro City,38,PM2.5,36,0,8,13,126,1,0,0,0,0
17,Krakow,144,PM2.5,1,3,57,62,365,23,0,5,1,0
18,Gorakhpur,155,PM2.5,0,7,68,132,795,11,2,99,0,0
19,Dasmarinas,71,PM2.5,38,1,23,45,172,18,0,0,0,0
20,Ar-Rayyan,70,PM10,19,1,23,103,127,8,0,0,0,0
21,Cuttack,44,PM2.5,22,1,11,16,247,3,0,0,0,0
22,Denver,38,PM2.5,39,0,10,36,258,22,0,1,0,0
23,Qingyuan,88,PM2.5,17,2,37,50,237,26,1,15,0,0
24,Banjarmasin,38,PM2.5,17,1,9,13,192,2,0,0,0,0
25,Kottayam,65,PM2.5,7,5,18,35,661,16,28,39,0,0
26,Belgaum,55,PM2.5,1,0,17,21,375,13,15,4,1,0
27,Sheffield,51,PM2.5,10,2,13,17,241,19,32,57,0,0
28,Gaza,102,PM10,31,0,38,158,466,5,1,5,1,0
29,Zaragoza,41,PM2.5,33,2,10,26,131,24,4,12,0,0
30,Zaporizhzhya,76,PM2.5,11,12,20,38,551,26,0,0,0,0
31,Malegaon,152,PM2.5,18,3,62,101,887,20,1,8,3,0
32,Sao Jose dos Campos,78,PM2.5,38,0,26,27,201,18,0,0,0,0
33,Mangalore,151,PM2.5,8,2,61,88,398,16,4,14,0,0
34,Okayama,21,PM2.5,19,2,2,3,295,4,1,4,0,52
35,Ribeirao Preto,56,PM2.5,31,0,16,23,215,15,0,0,0,0
36,Xianyang Shaanxi,56,PM2.5,31,0,16,23,215,15,0,0,0,0
37,Bunia,18,PM2.5,18,0,4,7,114,0,0,0,0,0
38,Lviv,110,PM2.5,16,3,41,63,200,22,0,16,2,0
39,Tongliao,79,PM2.5,33,2,21,29,175,5,0,0,0,0
40,Sialkot,152,PM2.5,13,2,54,83,814,12,13,23,0,0
41,Buffalo City,69,PM2.5,21,0,20,51,84,29,0,0,0,0
42,Suining Sichuan,69,PM2.5,21,0,20,51,84,29,0,0,0,0
43,Oaxaca de Juarez,53,PM2.5,41,0,13,14,103,10,0,0,0,0
44,Washington,53,PM2.5,32,1,14,33,239,30,13,28,0,0
45,Sargodha,115,PM2.5,22,1,40,57,476,4,0,0,0,0
46,Bhavnagar,190,PM2.5,14,13,129,214,970,20,12,32,7,0
47,Gold Coast,25,PM2.5,26,1,6,20,51,20,0,0,0,0
48,Florence,31,PM2.5,33,1,6,12,244,3,1,8,0,0
49,Jammu,35,PM2.5,35,0,8,22,244,20,4,16,0,0
